x-axis,1,2
second,Volt,Volt
-6.520000E-03,-476.862432E-03,+10.191667E-03
-6.513600E-03,-477.302131E-03,+10.125712E-03
-6.507200E-03,-477.616201E-03,+10.131209E-03
-6.500800E-03,-477.898864E-03,+10.153194E-03
-6.494400E-03,-478.181528E-03,+10.164186E-03
-6.488000E-03,-478.527005E-03,+10.186171E-03
-6.481600E-03,-478.809668E-03,+10.219148E-03
-6.475200E-03,-479.249367E-03,+10.241133E-03
-6.468800E-03,-479.846100E-03,+10.274111E-03
-6.462400E-03,-480.599869E-03,+10.246630E-03
-6.456000E-03,-481.353638E-03,+10.285103E-03
-6.449600E-03,-482.107407E-03,+10.213652E-03
-6.443200E-03,-482.766955E-03,+10.158690E-03
-6.436800E-03,-483.269467E-03,+10.114720E-03
-6.430400E-03,-483.677759E-03,+10.197163E-03
-6.424000E-03,-483.991829E-03,+10.169682E-03
-6.417600E-03,-484.368713E-03,+10.098231E-03
-6.411200E-03,-484.777005E-03,+10.208156E-03
-6.404800E-03,-485.248110E-03,+10.257622E-03
-6.398400E-03,-485.813437E-03,+10.224645E-03
-6.392000E-03,-486.472985E-03,+10.301592E-03
-6.385600E-03,-487.069718E-03,+10.241133E-03
-6.379200E-03,-487.697859E-03,+10.219148E-03
-6.372800E-03,-488.294593E-03,+10.197163E-03
-6.366400E-03,-488.859919E-03,+10.208156E-03
-6.360000E-03,-489.393839E-03,+10.142201E-03
-6.353600E-03,-489.707909E-03,+10.175179E-03
-6.347200E-03,-490.116201E-03,+10.213652E-03
-6.340800E-03,-490.681527E-03,+10.230141E-03
-6.334400E-03,-491.309668E-03,+10.241133E-03
-6.328000E-03,-491.969216E-03,+10.180675E-03
-6.321600E-03,-492.503135E-03,+10.241133E-03
-6.315200E-03,-493.131276E-03,+10.197163E-03
-6.308800E-03,-493.508161E-03,+10.180675E-03
-6.302400E-03,-493.916452E-03,+10.109224E-03
-6.296000E-03,-494.199115E-03,+10.125712E-03
-6.289600E-03,-494.576000E-03,+10.098231E-03
-6.283200E-03,-494.858663E-03,+10.136705E-03
-6.276800E-03,-495.141326E-03,+10.169682E-03
-6.270400E-03,-495.581025E-03,+10.224645E-03
-6.264000E-03,-496.114944E-03,+10.235637E-03
-6.257600E-03,-496.805899E-03,+10.263118E-03
-6.251200E-03,-497.591075E-03,+10.202660E-03
-6.244800E-03,-498.282030E-03,+10.142201E-03
-6.238400E-03,-498.972985E-03,+10.120216E-03
-6.232000E-03,-499.506904E-03,+10.158690E-03
-6.225600E-03,-499.852382E-03,+10.142201E-03
