x-axis,1,2
second,Volt,Volt
-6.400000E-03,-482.327256E-03,+7.300711E-03
-6.393600E-03,-483.049618E-03,+7.314844E-03
-6.387200E-03,-483.771980E-03,+7.272444E-03
-6.380800E-03,-484.368713E-03,+7.279511E-03
-6.374400E-03,-484.808412E-03,+7.272444E-03
-6.368000E-03,-485.185296E-03,+7.258311E-03
-6.361600E-03,-485.624995E-03,+7.222978E-03
-6.355200E-03,-485.970472E-03,+7.258311E-03
-6.348800E-03,-486.410171E-03,+7.272444E-03
-6.342400E-03,-486.818462E-03,+7.286577E-03
-6.336000E-03,-487.383789E-03,+7.300711E-03
-6.329600E-03,-487.980522E-03,+7.343110E-03
-6.323200E-03,-488.734291E-03,+7.286577E-03
-6.316800E-03,-489.456653E-03,+7.350177E-03
-6.310400E-03,-490.179015E-03,+7.314844E-03
-6.304000E-03,-490.712935E-03,+7.279511E-03
-6.297600E-03,-491.184040E-03,+7.230045E-03
-6.291200E-03,-491.623739E-03,+7.215912E-03
-6.284800E-03,-492.126251E-03,+7.244178E-03
-6.278400E-03,-492.534543E-03,+7.237111E-03
-6.272000E-03,-492.817206E-03,+7.314844E-03
-6.265600E-03,-493.194090E-03,+7.286577E-03
-6.259200E-03,-493.633789E-03,+7.314844E-03
-6.252800E-03,-494.073487E-03,+7.293644E-03
-6.246400E-03,-494.576000E-03,+7.300711E-03
-6.240000E-03,-495.078512E-03,+7.300711E-03
-6.233600E-03,-495.518211E-03,+7.350177E-03
-6.227200E-03,-495.863688E-03,+7.265378E-03
-6.220800E-03,-496.271980E-03,+7.293644E-03
-6.214400E-03,-496.680271E-03,+7.279511E-03
-6.208000E-03,-497.214191E-03,+7.293644E-03
-6.201600E-03,-497.716703E-03,+7.272444E-03
-6.195200E-03,-498.250623E-03,+7.350177E-03
-6.188800E-03,-498.847357E-03,+7.392576E-03
-6.182400E-03,-499.349869E-03,+7.314844E-03
-6.176000E-03,-499.820975E-03,+7.279511E-03
-6.169600E-03,-500.072231E-03,+7.279511E-03
-6.163200E-03,-500.292080E-03,+7.314844E-03
-6.156800E-03,-500.480522E-03,+7.321910E-03
-6.150400E-03,-500.574743E-03,+7.350177E-03
-6.144000E-03,-500.606150E-03,+7.314844E-03
-6.137600E-03,-500.606150E-03,+7.392576E-03
-6.131200E-03,-500.449115E-03,+7.420843E-03
-6.124800E-03,-500.166452E-03,+7.392576E-03
-6.118400E-03,-499.758161E-03,+7.371376E-03
-6.112000E-03,-499.130020E-03,+7.470309E-03
-6.105600E-03,-498.596100E-03,+7.449109E-03
