x-axis,1,2
second,Volt,Volt
-12.06000E-03,-421.87971E-03,+40.38945E-03
-12.04800E-03,-422.74340E-03,+40.43013E-03
-12.03600E-03,-423.73272E-03,+40.35604E-03
-12.02400E-03,-424.59641E-03,+40.34588E-03
-12.01200E-03,-425.08322E-03,+40.34007E-03
-12.00000E-03,-425.56218E-03,+40.34733E-03
-11.98800E-03,-426.30025E-03,+40.35604E-03
-11.97600E-03,-426.94409E-03,+40.41851E-03
-11.96400E-03,-427.49371E-03,+40.41996E-03
-11.95200E-03,-427.88630E-03,+40.37638E-03
-11.94000E-03,-428.09045E-03,+40.39236E-03
-11.92800E-03,-428.42022E-03,+40.37783E-03
-11.91600E-03,-428.84422E-03,+40.40543E-03
-11.90400E-03,-429.32317E-03,+40.36621E-03
-11.89200E-03,-430.03768E-03,+40.36331E-03
-11.88000E-03,-430.49309E-03,+40.37493E-03
-11.86800E-03,-430.86997E-03,+40.38364E-03
-11.85600E-03,-431.43530E-03,+40.43448E-03
-11.84400E-03,-432.30684E-03,+40.39817E-03
-11.83200E-03,-433.17054E-03,+40.45337E-03
-11.82000E-03,-433.93216E-03,+40.36766E-03
-11.80800E-03,-434.34045E-03,+40.35023E-03
-11.79600E-03,-434.67807E-03,+40.36040E-03
-11.78400E-03,-435.19629E-03,+40.35895E-03
-11.77200E-03,-435.87939E-03,+40.40979E-03
-11.76000E-03,-436.35835E-03,+40.37348E-03
-11.74800E-03,-436.74309E-03,+40.37783E-03
-11.73600E-03,-437.00219E-03,+40.40107E-03
-11.72400E-03,-437.30841E-03,+40.35314E-03
-11.71200E-03,-437.79522E-03,+40.36766E-03
-11.70000E-03,-438.42336E-03,+40.37493E-03
-11.68800E-03,-439.40483E-03,+40.37057E-03
-11.67600E-03,-440.21356E-03,+40.39526E-03
-11.66400E-03,-440.80244E-03,+40.32118E-03
-11.65200E-03,-441.33636E-03,+40.39381E-03
-11.64000E-03,-442.16080E-03,+40.41415E-03
-11.62800E-03,-442.91457E-03,+40.41996E-03
-11.61600E-03,-443.53486E-03,+40.34007E-03
-11.60400E-03,-443.83322E-03,+40.44029E-03
-11.59200E-03,-444.09233E-03,+40.35314E-03
-11.58000E-03,-444.28863E-03,+40.40398E-03
-11.56800E-03,-444.73618E-03,+40.39091E-03
-11.55600E-03,-445.29365E-03,+40.35750E-03
-11.54400E-03,-446.00816E-03,+40.39526E-03
-11.53200E-03,-446.50282E-03,+40.38074E-03
-11.52000E-03,-447.03674E-03,+40.37493E-03
-11.50800E-03,-447.75910E-03,+40.39817E-03
