x-axis,1,2
second,Volt,Volt
-10.56000E-03,-492.10191E-03,+22.71990E-03
-10.54950E-03,-492.40028E-03,+22.71629E-03
-10.53900E-03,-492.70944E-03,+22.71835E-03
-10.52850E-03,-493.02842E-03,+22.72058E-03
-10.51800E-03,-493.36114E-03,+22.68314E-03
-10.50750E-03,-493.67324E-03,+22.69018E-03
-10.49700E-03,-494.08055E-03,+22.69722E-03
-10.48650E-03,-494.49768E-03,+22.70925E-03
-10.47600E-03,-495.17489E-03,+22.73312E-03
-10.46550E-03,-495.95614E-03,+22.67799E-03
-10.45500E-03,-496.73837E-03,+22.70203E-03
-10.44450E-03,-497.28603E-03,+22.68434E-03
-10.43400E-03,-497.87197E-03,+22.66425E-03
-10.42350E-03,-498.40098E-03,+22.69104E-03
-10.41300E-03,-498.99477E-03,+22.71234E-03
-10.40250E-03,-499.54734E-03,+22.68056E-03
-10.39200E-03,-499.95956E-03,+22.71234E-03
-10.38150E-03,-500.15683E-03,+22.70049E-03
-10.37100E-03,-500.26872E-03,+22.71457E-03
-10.36050E-03,-500.31092E-03,+22.71595E-03
-10.35000E-03,-500.27952E-03,+22.74360E-03
-10.33950E-03,-500.07243E-03,+22.73020E-03
-10.32900E-03,-499.75738E-03,+22.74703E-03
-10.31850E-03,-499.37853E-03,+22.75889E-03
-10.30800E-03,-498.99085E-03,+22.77503E-03
-10.29750E-03,-498.60807E-03,+22.78826E-03
-10.28700E-03,-498.06238E-03,+22.79873E-03
-10.27650E-03,-497.41853E-03,+22.78963E-03
-10.26600E-03,-496.45473E-03,+22.76370E-03
-10.25550E-03,-495.68624E-03,+22.78190E-03
-10.24500E-03,-495.03651E-03,+22.77881E-03
-10.23450E-03,-494.59779E-03,+22.80646E-03
-10.22400E-03,-494.09135E-03,+22.80681E-03
-10.21350E-03,-493.67913E-03,+22.77211E-03
-10.20300E-03,-493.29832E-03,+22.76095E-03
-10.19250E-03,-492.95775E-03,+22.81883E-03
-10.18200E-03,-492.62798E-03,+22.81797E-03
-10.17150E-03,-492.34630E-03,+22.80062E-03
-10.16100E-03,-492.03124E-03,+22.81093E-03
-10.15050E-03,-491.67693E-03,+22.78997E-03
-10.14000E-03,-491.17638E-03,+22.79684E-03
-10.12950E-03,-490.37649E-03,+22.82089E-03
-10.11900E-03,-489.56187E-03,+22.81952E-03
-10.10850E-03,-488.84343E-03,+22.80698E-03
-10.09800E-03,-488.33405E-03,+22.83789E-03
-10.08750E-03,-487.78639E-03,+22.81041E-03
-10.07700E-03,-487.18965E-03,+22.80457E-03
