/* noise(x)
1536307.4	4.1547985
1542308.5	4.1454959
1548309.8	4.1362805
1554311	4.127151
1560312.1	4.1181068
1566313.4	4.1091466
1572314.5	4.1002693
1578315.8	4.0914741
1584317	4.0827599
1590318.1	4.0741253
1596319.4	4.0655699
1602320.5	4.0570927
1608321.8	4.0486922
1614323	4.0403681
1620324.1	4.0321193
1626325.4	4.0239449
1632326.5	4.0158439
1638327.8	4.0078154
1644329	3.9998589
1650330.1	3.9919732
1656331.4	3.9841573
1662332.5	3.9764111
1668333.8	3.9687328
1674335	3.9611223
1680336.1	3.9535789
1686337.4	3.9461012
1692338.5	3.938689
1698339.8	3.9313414
1704341	3.9240572
1710342.1	3.9168367
1716343.4	3.909678
1722344.5	3.9025812
1728345.8	3.8955452
1734347	3.8885696
1740348.1	3.8816535
1746349.4	3.8747964
1752350.5	3.8679974
1758351.8	3.8612561
1764353	3.8545716
1770354.1	3.8479435
1776355.4	3.8413711
1782356.5	3.8348536
1788357.8	3.8283906
1794359	3.8219817
1800360.1	3.8156259
1806361.4	3.8093226
1812362.5	3.8030717
1818363.8	3.7968721
1824365	3.7907236
1830366.1	3.7846255
1836367.4	3.7785773
1842368.5	3.7725785
1848369.8	3.7666283
1854371	3.7607265
1860372.1	3.7548726
1866373.4	3.7490656
1872374.5	3.7433059
1878375.8	3.737592
1884377	3.7319241
1890378.1	3.7263014
1896379.4	3.7207236
1902380.5	3.7151902
1908381.8	3.7097006
1914383	3.7042544
1920384.1	3.6988511
1926385.4	3.6934905
1932386.6	3.6881719
1938387.8	3.6828949
1944389	3.677659
1950390.1	3.6724644
1956391.4	3.6673098
1962392.6	3.662195
1968393.8	3.65712
1974395	3.6520841
1980396.1	3.6470871
1986397.4	3.6421282
1992398.6	3.6372075
1998399.8	3.6323245
2004401	3.6274784
2010402.1	3.6226692
2016403.4	3.6178966
2022404.6	3.6131601
2028405.8	3.6084595
2034407	3.6037939
2040408.1	3.5991638
2046409.4	3.594568
2052410.6	3.5900068
2058411.8	3.5854795
2064413	3.580986
2070414.1	3.5765259
2076415.4	3.5720987
2082416.6	3.5677042
2088417.8	3.5633421
2094419	3.5590122
2100420.3	3.554714
2106421.3	3.5504472
2112422.5	3.5462117
2118423.8	3.542007
2124425	3.5378327
2130426.3	3.5336888
2136427.3	3.5295751
2142428.5	3.5254908
2148429.8	3.521436
2154431	3.5174103
2160432.3	3.5134134
2166433.3	3.5094454
2172434.5	3.5055056
2178435.8	3.5015936
2184437	3.4977095
2190438.3	3.4938531
2196439.3	3.4900241
2202440.5	3.4862218
2208441.8	3.4824464
2214443	3.4786973
2220444.3	3.4749749
2226445.3	3.4712784
2232446.5	3.4676075
2238447.8	3.4639623
2244449	3.4603424
2250450.3	3.4567475
2256451.3	3.4531777
2262452.5	3.4496324
2268453.8	3.4461117
2274455	3.4426148
2280456.3	3.4391422
2286457.3	3.4356933
2292458.5	3.4322679
2298459.8	3.4288659
2304461	3.425487
2310462.3	3.4221311
2316463.5	3.4187977
2322464.5	3.4154871
2328465.8	3.4121985
2334467	3.4089322
2340468.3	3.4056878
2346469.5	3.4024651
2352470.5	3.3992641
2358471.8	3.3960843
2364473	3.3929255
2370474.3	3.3897879
2376475.5	3.3866711
2382476.5	3.383575
2388477.8	3.3804989
2394479	3.3774433
2400480.3	3.3744078
2406481.5	3.3713923
2412482.5	3.3683965
2418483.8	3.3654201
2424485	3.3624632
2430486.3	3.3595257
2436487.5	3.356607
2442488.5	3.3537073
2448489.8	3.3508263
2454491	3.3479638
2460492.3	3.34512
2466493.5	3.3422942
2472494.5	3.3394868
2478495.8	3.3366971
2484497	3.3339252
2490498.3	3.331171
2496499.5	3.3284345
2502500.5	3.3257153
2508501.8	3.3230131
2514503	3.320328
2520504.3	3.3176601
2526505.5	3.3150086
2532506.5	3.3123741
2538507.8	3.309756
2544509	3.3071544
2550510.3	3.3045688
2556511.5	3.3019996
2562512.5	3.2994461
2568513.8	3.2969086
2574515	3.2943869
2580516.3	3.2918806
2586517.5	3.2893898
2592518.5	3.2869143
2598519.8	3.2844541
2604521	3.2820091
2610522.3	3.2795789
2616523.5	3.2771635
2622524.5	3.2747631
2628525.8	3.272377
2634527	3.2700055
2640528.3	3.2676485
2646529.5	3.2653055
2652530.5	3.2629769
2658531.8	3.2606623
2664533	3.2583616
2670534.3	3.2560747
2676535.5	3.2538013
2682536.5	3.2515419
2688537.8	3.2492957
2694539	3.2470629
2700540.3	3.2448435
2706541.5	3.2426372
2712542.5	3.2404439
2718543.8	3.2382636
2724545	3.2360961
2730546.3	3.2339416
2736547.5	3.2317996
2742548.5	3.2296703
2748549.8	3.2275531
2754551	3.2254486
2760552.3	3.2233565
2766553.5	3.2212763
2772554.5	3.2192082
2778555.8	3.2171524
2784557	3.2151082
2790558.3	3.2130759
2796559.5	3.2110553
2802560.5	3.2090464
2808561.8	3.2070491
2814563	3.2050631
2820564.3	3.2030885
2826565.5	3.2011254
2832566.5	3.1991732
2838567.8	3.1972325
2844569	3.1953025
2850570.3	3.1933835
2856571.5	3.1914754
2862572.5	3.1895781
2868573.8	3.1876915
2874575	3.1858156
2880576.3	3.1839502
2886577.5	3.1820951
2892578.5	3.1802506
2898579.8	3.1784165
2904581	3.1765924
2910582.3	3.1747785
2916583.5	3.1729748
2922584.5	3.171181
2928585.8	3.1693974
2934587	3.1676233
2940588.3	3.1658592
2946589.5	3.1641047
2952590.5	3.16236
2958591.8	3.1606247
2964593	3.1588991
2970594.3	3.1571829
2976595.5	3.1554761
2982596.5	3.1537786
2988597.8	3.1520903
2994599	3.1504111
3000600.3	3.148741
3006601.5	3.1470799
3012602.5	3.1454282
3018603.8	3.143785
3024605	3.1421506
3030606.3	3.1405253
3036607.5	3.1389086
3042608.5	3.1373005
3048609.8	3.1357009
3054611	3.13411
3060612.3	3.1325276
3066613.5	3.1309536
3072614.5	3.1293879
3078615.8	3.1278305
3084617	3.1262815
3090618.3	3.1247404
3096619.5	3.1232076
3102620.5	3.1216829
3108621.8	3.1201661
3114623	3.1186574
3120624.3	3.1171565
3126625.5	3.1156633
3132626.5	3.1141782
3138627.8	3.1127007
3144629	3.1112309
3150630.3	3.1097686
3156631.5	3.108314
3162632.5	3.1068671
3168633.8	3.1054275
3174635	3.1039953
3180636.3	3.1025703
3186637.5	3.1011529
3192638.5	3.0997427
3198639.8	3.0983398
3204641	3.0969439
3210642.3	3.0955553
3216643.5	3.0941737
3222644.5	3.0927992
3228645.8	3.0914314
3234647	3.0900707
3240648.3	3.088717
3246649.5	3.0873702
3252650.5	3.08603
3258651.8	3.0846965
3264653	3.08337
3270654.3	3.0820498
3276655.5	3.0807364
3282656.5	3.0794296
3288657.8	3.0781293
3294659	3.0768354
3300660.3	3.0755482
3306661.5	3.0742671
3312662.5	3.0729926
3318663.8	3.0717242
3324665	3.0704622
3330666.3	3.0692062
3336667.5	3.0679567
3342668.5	3.0667133
3348669.8	3.0654759
3354671	3.0642445
3360672.3	3.0630193
3366673.5	3.0618
3372674.5	3.0605867
3378675.8	3.0593793
3384677	3.0581777
3390678.3	3.056982
3396679.5	3.0557921
3402680.5	3.0546081
3408681.8	3.0534296
3414683	3.0522568
3420684.3	3.0510898
3426685.5	3.0499282
3432686.5	3.0487723
3438687.8	3.047622
3444689	3.0464771
3450690.3	3.0453377
3456691.5	3.0442038
3462692.5	3.0430753
3468693.8	3.0419521
3474695	3.0408342
3480696.3	3.0397217
3486697.5	3.0386145
3492698.5	3.0375125
3498699.8	3.0364156
3504701	3.0353239
3510702.3	3.0342374
3516703.5	3.0331559
3522704.5	3.0320795
3528705.8	3.0310082
3534707	3.0299418
3540708.3	3.0288804
3546709.5	3.0278239
3552710.5	3.0267725
3558711.8	3.0257258
3564713	3.0246842
3570714.3	3.0236473
3576715.5	3.022615
3582716.5	3.0215876
3588717.8	3.020565
3594719	3.019547
3600720.3	3.0185337
3606721.5	3.0175252
3612722.5	3.016521
3618723.8	3.0155218
3624725	3.0145268
3630726.3	3.0135365
3636727.5	3.0125506
3642728.5	3.0115693
3648729.8	3.0105922
3654731	3.00962
3660732.3	3.0086517
3666733.5	3.007688
3672734.5	3.0067286
3678735.8	3.0057735
3684737	3.0048227
3690738.3	3.0038762
3696739.5	3.002934
3702740.5	3.001996
3708741.8	3.0010622
3714743	3.0001323
3720744.3	2.9992068
3726745.5	2.9982853
3732746.5	2.9973681
3738747.8	2.9964547
3744749	2.9955454
3750750.3	2.9946404
3756751.5	2.9937389
3762752.5	2.9928417
3768753.8	2.9919484
3774755	2.9910591
3780756.3	2.9901733
3786757.5	2.9892919
3792758.5	2.988414
3798759.8	2.98754
3804761	2.98667
3810762.3	2.9858036
3816763.5	2.984941
3822764.5	2.9840822
3828765.8	2.983227
3834767	2.9823756
3840768.3	2.9815278
3846769.5	2.9806836
3852770.8	2.9798431
3858771.8	2.9790063
3864773	2.978173
3870774.3	2.9773433
3876775.5	2.9765172
3882776.8	2.9756944
3888777.8	2.9748755
3894779	2.9740598
3900780.3	2.9732475
3906781.5	2.9724388
3912782.8	2.9716337
3918783.8	2.9708316
3924785	2.9700332
3930786.3	2.969238
3936787.5	2.9684463
3942788.8	2.9676578
3948789.8	2.9668727
3954791	2.9660909
3960792.3	2.9653125
3966793.5	2.9645371
3972794.8	2.9637649
3978795.8	2.9629962
3984797	2.9622304
3990798.3	2.961468
3996799.5	2.9607089
4002800.8	2.9599526
4008801.8	2.9591997
4014803	2.9584498
4020804.3	2.9577029
4026805.5	2.9569592
4032806.8	2.9562185
4038807.8	2.9554808
4044809	2.9547462
4050810.3	2.9540148
4056811.5	2.9532862
4062812.8	2.9525604
4068813.8	2.9518378
4074815	2.9511182
4080816.3	2.9504013
4086817.5	2.9496875
4092818.8	2.9489765
4098819.8	2.9482684
4104821	2.9475632
4110822.3	2.9468608
4116823.5	2.9461613
4122824.8	2.9454644
4128825.8	2.9447706
4134827	2.9440794
4140828.3	2.9433911
4146829.5	2.9427054
4152830.8	2.9420226
4158831.8	2.9413424
4164833	2.9406648
4170834.3	2.93999
4176835.5	2.9393179
4182836.8	2.9386485
4188837.8	2.9379818
4194839	2.9373176
4200840	2.9366562
4206841.5	2.9359972
4212842.5	2.9353411
4218844	2.9346874
4224845	2.9340363
4230846	2.9333875
4236847.5	2.9327414
4242848.5	2.9320979
4248850	2.931457
4254851	2.9308183
4260852	2.9301825
4266853.5	2.9295487
4272854.5	2.9289176
4278856	2.9282892
4284857	2.9276628
4290858	2.9270391
4296859.5	2.9264176
4302860.5	2.9257987
4308862	2.9251821
4314863	2.9245679
4320864	2.9239559
4326865.5	2.9233465
4332866.5	2.9227393
4338868	2.9221344
4344869	2.9215317
4350870	2.9209316
4356871.5	2.9203334
4362872.5	2.9197378
4368874	2.9191444
4374875	2.9185531
4380876	2.9179642
4386877.5	2.9173775
4392878.5	2.9167929
4398880	2.9162104
4404881	2.9156303
4410882	2.9150524
4416883.5	2.9144766
4422884.5	2.913903
4428886	2.9133315
4434887	2.9127622
4440888	2.912195
4446889.5	2.9116297
4452890.5	2.9110668
4458892	2.9105058
4464893	2.9099469
4470894	2.9093902
4476895.5	2.9088354
4482896.5	2.9082828
4488898	2.9077322
4494899	2.9071836
4500900	2.906637
4506901.5	2.9060924
4512902.5	2.9055498
4518904	2.9050093
4524905	2.9044707
4530906	2.903934
4536907.5	2.9033992
4542908.5	2.9028666
4548910	2.9023356
4554911	2.9018068
4560912	2.9012799
4566913.5	2.9007549
4572914.5	2.9002318
4578916	2.8997104
4584917	2.8991911
4590918	2.8986735
4596919.5	2.8981578
4602920.5	2.897644
4608922	2.8971322
4614923	2.8966222
4620924.5	2.8961136
4626925.5	2.8956072
4632926.5	2.8951027
4638928	2.8945997
4644929	2.8940988
4650930.5	2.8935993
4656931.5	2.8931019
4662932.5	2.892606
4668934	2.892112
4674935	2.8916197
4680936.5	2.8911293
4686937.5	2.8906405
4692938.5	2.8901534
4698940	2.889668
4704941	2.8891842
4710942.5	2.8887022
4716943.5	2.888222
4722944.5	2.8877435
4728946	2.8872664
4734947	2.8867912
4740948.5	2.8863175
4746949.5	2.8858454
4752950.5	2.8853753
4758952	2.8849065
4764953	2.8844395
4770954.5	2.8839738
4776955.5	2.8835099
4782956.5	2.8830478
4788958	2.882587
4794959	2.882128
4800960.5	2.8816705
4806961.5	2.8812144
4812962.5	2.88076
4818964	2.8803072
4824965	2.8798559
4830966.5	2.879406
4836967.5	2.8789577
4842968.5	2.8785112
4848970	2.8780658
4854971	2.8776224
4860972.5	2.8771801
4866973.5	2.8767393
4872974.5	2.8763001
4878976	2.8758624
4884977	2.8754263
4890978.5	2.8749914
4896979.5	2.874558
4902980.5	2.8741262
4908982	2.8736959
4914983	2.8732667
4920984.5	2.8728392
4926985.5	2.8724132
4932986.5	2.8719883
4938988	2.8715651
4944989	2.8711431
4950990.5	2.8707228
4956991.5	2.8703036
4962992.5	2.8698859
4968994	2.8694696
4974995	2.8690546
4980996.5	2.8686409
4986997.5	2.8682287
4992998.5	2.8678179
4999000	2.8674083
5005001	2.8670001
5011002.5	2.8665934
5017003.5	2.8661878
5023004.5	2.8657835
5029006	2.8653805
5035007	2.864979
5041008.5	2.8645787
5047009.5	2.8641798
5053010.5	2.8637822
5059012	2.8633857
5065013	2.8629906
5071014.5	2.8625968
5077015.5	2.8622041
5083016.5	2.8618128
5089018	2.8614228
5095019	2.8610339
5101020.5	2.8606465
5107021.5	2.86026
5113022.5	2.859875
5119024	2.8594911
5125025	2.8591084
5131026.5	2.8587272
5137027.5	2.8583469
5143028.5	2.8579679
5149030	2.8575902
5155031	2.8572135
5161032.5	2.8568382
5167033.5	2.8564639
5173034.5	2.856091
5179036	2.8557191
5185037	2.8553483
5191038.5	2.8549788
5197039.5	2.8546104
5203040.5	2.8542433
5209042	2.8538771
5215043	2.8535123
5221044.5	2.8531485
5227045.5	2.8527858
5233046.5	2.8524244
5239048	2.8520639
5245049	2.8517046
5251050.5	2.8513465
5257051.5	2.8509893
5263052.5	2.8506334
5269054	2.8502784
5275055	2.8499248
5281056.5	2.8495719
5287057.5	2.8492205
5293058.5	2.84887
5299060	2.8485205
5305061	2.8481722
5311062.5	2.8478248
5317063.5	2.8474786
5323064.5	2.8471334
5329066	2.8467891
5335067	2.846446
5341068.5	2.8461041
5347069.5	2.845763
5353070.5	2.845423
5359072	2.8450842
5365073	2.8447461
5371074.5	2.8444092
5377075.5	2.8440733
5383076.5	2.8437386
5389078	2.8434045
5395079	2.8430717
5401080.5	2.8427398
5407081.5	2.8424089
5413082.5	2.8420789
5419084	2.8417501
5425085	2.8414221
5431086.5	2.8410952
5437087.5	2.8407691
5443088.5	2.8404441
5449090	2.8401201
5455091	2.839797
5461092.5	2.8394747
5467093.5	2.8391535
5473094.5	2.8388333
5479096	2.8385141
5485097	2.8381956
5491098.5	2.8378782
5497099.5	2.8375616
5503100.5	2.8372462
5509102	2.8369315
5515103	2.8366177
5521104.5	2.8363049
5527105.5	2.8359931
5533106.5	2.8356819
5539108	2.8353717
5545109	2.8350627
5551110.5	2.8347542
5557111.5	2.8344469
5563112.5	2.8341403
5569114	2.8338346
5575115	2.8335299
5581116.5	2.833226
5587117.5	2.8329229
5593118.5	2.8326209
5599120	2.8323195
5605121	2.8320191
5611122.5	2.8317196
5617123.5	2.8314209
5623124.5	2.8311231
5629126	2.830826
5635127	2.8305299
5641128.5	2.8302345
5647129.5	2.8299401
5653130.5	2.8296463
5659132	2.8293536
5665133	2.8290615
5671134.5	2.8287704
5677135.5	2.82848
5683136.5	2.8281906
5689138	2.8279018
5695139	2.8276138
5701140.5	2.8273268
5707141.5	2.8270404
5713142.5	2.826755
5719144	2.8264701
5725145	2.8261864
5731146.5	2.8259032
5737147.5	2.8256209
5743148.5	2.8253393
5749150	2.8250585
5755151	2.8247786
5761152.5	2.8244991
5767153.5	2.8242209
5773154.5	2.8239431
5779156	2.8236661
5785157	2.82339
5791158.5	2.8231146
5797159.5	2.82284
5803160.5	2.822566
5809162	2.8222928
5815163	2.8220205
5821164.5	2.8217487
5827165.5	2.8214779
5833166.5	2.8212078
5839168	2.8209381
5845169	2.8206694
5851170.5	2.8204014
5857171.5	2.8201342
5863172.5	2.8198676
5869174	2.8196018
5875175	2.8193367
5881176.5	2.8190722
5887177.5	2.8188086
5893178.5	2.8185456
5899180	2.8182833
5905181	2.8180218
5911182.5	2.8177607
5917183.5	2.8175006
5923184.5	2.8172412
5929186	2.8169823
5935187	2.8167241
5941188.5	2.8164668
5947189.5	2.81621
5953190.5	2.815954
5959192	2.8156984
5965193	2.8154438
5971194.5	2.8151896
5977195.5	2.8149364
5983196.5	2.8146837
5989198	2.8144314
5995199	2.8141801
6001200.5	2.8139293
6007201.5	2.8136792
6013202.5	2.8134298
6019204	2.8131812
6025205	2.812933
6031206.5	2.8126855
6037207.5	2.8124385
6043208.5	2.8121924
6049210	2.8119469
6055211	2.8117018
6061212.5	2.8114576
6067213.5	2.811214
6073214.5	2.8109708
6079216	2.8107283
6085217	2.8104866
6091218.5	2.8102455
6097219.5	2.8100049
6103220.5	2.8097649
6109222	2.8095255
6115223	2.8092868
6121224.5	2.8090487
6127225.5	2.8088112
6133226.5	2.8085742
6139228	2.8083379
6145229	2.8081024
6151230.5	2.8078671
6157231.5	2.8076327
6163232.5	2.8073988
6169234	2.8071654
6175235	2.8069327
6181236.5	2.8067005
6187237.5	2.806469
6193238.5	2.8062379
6199240	2.8060074
6205241	2.8057775
6211242.5	2.8055482
6217243.5	2.8053195
6223244.5	2.8050914
6229246	2.8048639
6235247	2.804637
6241248.5	2.8044105
6247249.5	2.8041844
6253250.5	2.8039591
6259252	2.8037345
6265253	2.8035102
6271254.5	2.8032866
6277255.5	2.8030634
6283256.5	2.8028409
6289258	2.8026187
6295259	2.8023973
6301260.5	2.8021765
6307261.5	2.8019559
6313262.5	2.8017361
6319264	2.8015168
6325265	2.8012981
6331266.5	2.8010798
6337267.5	2.8008621
6343268.5	2.8006449
6349270	2.8004282
6355271	2.8002119
6361272.5	2.7999964
6367273.5	2.7997813
6373274.5	2.7995665
6379276	2.7993524
6385277	2.799139
6391278.5	2.7989259
6397279.5	2.7987132
6403280.5	2.7985013
6409282	2.7982898
6415283	2.7980788
6421284.5	2.7978683
6427285.5	2.7976582
6433286.5	2.7974486
6439288	2.7972395
6445289	2.7970309
6451290.5	2.796823
6457291.5	2.7966154
6463292.5	2.7964082
6469294	2.7962017
6475295	2.7959955
6481296.5	2.79579
6487297.5	2.7955849
6493298.5	2.7953801
6499300	2.795176
6505301	2.7949722
6511302.5	2.794769
6517303.5	2.7945664
6523304.5	2.794364
6529306	2.7941623
6535307	2.7939608
6541308.5	2.7937598
6547309.5	2.7935596
6553310.5	2.7933595
6559312	2.79316
6565313	2.7929609
6571314.5	2.7927623
6577315.5	2.7925642
6583316.5	2.7923665
6589318	2.7921693
6595319	2.7919726
6601320.5	2.7917762
6607321.5	2.7915804
6613322.5	2.7913849
6619324	2.7911899
6625325	2.7909954
6631326.5	2.7908013
6637327.5	2.7906077
6643328.5	2.7904143
6649330	2.7902217
6655331	2.7900293
6661332.5	2.7898374
6667333.5	2.7896457
6673334.5	2.7894547
6679336	2.789264
6685337	2.7890739
6691338.5	2.7888842
6697339.5	2.7886946
6703340.5	2.7885058
6709342	2.7883172
6715343	2.7881291
6721344.5	2.7879415
6727345.5	2.7877541
6733346.5	2.7875674
6739348	2.7873809
6745349	2.7871947
6751350.5	2.7870092
6757351.5	2.786824
6763352.5	2.7866392
6769354	2.7864547
6775355	2.7862706
6781356.5	2.786087
6787357.5	2.7859039
6793358.5	2.7857211
6799360	2.7855387
6805361	2.7853568
6811362.5	2.7851751
6817363.5	2.7849939
6823364.5	2.7848129
6829366	2.7846324
6835367	2.7844524
6841368.5	2.7842729
6847369.5	2.7840936
6853370.5	2.7839146
6859372	2.7837362
6865373	2.7835581
6871374.5	2.7833803
6877375.5	2.7832029
6883376.5	2.783026
6889378	2.7828493
6895379	2.7826731
6901380.5	2.7824972
6907381.5	2.7823217
6913382.5	2.7821467
6919384	2.7819719
6925385	2.7817974
6931386.5	2.7816236
6937387.5	2.7814498
6943388.5	2.7812767
6949390	2.7811036
6955391	2.7809312
6961392.5	2.7807589
6967393.5	2.7805872
6973394.5	2.7804158
6979396	2.7802446
6985397	2.7800739
6991398.5	2.7799034
6997399.5	2.7797334
7003400.5	2.7795637
7009402	2.7793944
7015403	2.7792253
7021404.5	2.7790565
7027405.5	2.7788885
7033406.5	2.7787204
7039408	2.7785528
7045409	2.7783856
7051410.5	2.7782185
7057411.5	2.7780521
7063412.5	2.7778859
7069414	2.77772
7075415	2.7775543
7081416.5	2.777389
7087417.5	2.7772243
7093418.5	2.7770598
7099420	2.7768955
7105421	2.7767315
7111422.5	2.7765679
7117423.5	2.7764049
7123424.5	2.7762418
7129426	2.7760794
7135427	2.7759171
7141428.5	2.7757552
7147429.5	2.7755935
7153430.5	2.7754323
7159432	2.7752714
7165433	2.7751107
7171434.5	2.7749503
7177435.5	2.7747903
7183436.5	2.7746308
7189438	2.7744713
7195439	2.7743123
7201440.5	2.7741535
7207441.5	2.7739952
7213442.5	2.7738371
7219444	2.7736793
7225445	2.7735219
7231446.5	2.7733645
7237447.5	2.7732077
7243448.5	2.7730513
7249450	2.7728949
7255451	2.7727389
7261452.5	2.7725832
7267453.5	2.772428
7273454.5	2.7722731
7279456	2.7721181
7285457	2.7719638
7291458.5	2.7718096
7297459.5	2.7716558
7303460.5	2.7715023
7309462	2.771349
7315463	2.7711961
7321464.5	2.7710433
7327465.5	2.770891
7333466.5	2.7707388
7339468	2.7705872
7345469	2.7704356
7351470.5	2.7702844
7357471.5	2.7701335
7363472.5	2.7699828
7369474	2.7698324
7375475	2.7696824
7381476.5	2.7695327
7387477.5	2.7693832
7393478.5	2.7692339
7399480	2.7690849
7405481	2.7689362
7411482.5	2.7687879
7417483.5	2.7686398
7423484.5	2.768492
7429486	2.7683444
7435487	2.7681971
7441488.5	2.7680502
7447489.5	2.7679033
7453490.5	2.7677569
7459492	2.7676108
7465493	2.7674649
7471494.5	2.7673192
7477495.5	2.7671738
7483496.5	2.7670286
7489498	2.7668839
7495499	2.7667391
7501500.5	2.7665949
