x-axis,1,2
second,Volt,Volt
-10.50000E-03,-495.07851E-03,+39.77922E-03
-10.48950E-03,-495.52214E-03,+39.79948E-03
-10.47900E-03,-495.91080E-03,+39.80623E-03
-10.46850E-03,-496.40546E-03,+39.82312E-03
-10.45800E-03,-497.04145E-03,+39.84675E-03
-10.44750E-03,-497.89729E-03,+39.86363E-03
-10.43700E-03,-498.78454E-03,+39.83156E-03
-10.42650E-03,-499.33417E-03,+39.85350E-03
-10.41600E-03,-499.78957E-03,+39.78598E-03
-10.40550E-03,-500.25282E-03,+39.81130E-03
-10.39500E-03,-500.73178E-03,+39.81299E-03
-10.38450E-03,-501.30103E-03,+39.85097E-03
-10.37400E-03,-501.78391E-03,+39.80623E-03
-10.36350E-03,-502.12939E-03,+39.77247E-03
-10.35300E-03,-502.40420E-03,+39.78935E-03
-10.34250E-03,-502.63976E-03,+39.75981E-03
-10.33200E-03,-502.83605E-03,+39.79273E-03
-10.32150E-03,-503.04412E-03,+39.85941E-03
-10.31100E-03,-503.07160E-03,+39.90077E-03
-10.30050E-03,-502.99701E-03,+39.80877E-03
-10.29000E-03,-502.89886E-03,+39.91090E-03
-10.27950E-03,-502.82427E-03,+39.93031E-03
-10.26900E-03,-502.57694E-03,+39.97842E-03
-10.25850E-03,-502.29820E-03,+39.94804E-03
-10.24800E-03,-501.92525E-03,+39.97505E-03
-10.23750E-03,-501.52481E-03,+39.96492E-03
-10.22700E-03,-501.06940E-03,+39.99362E-03
-10.21650E-03,-500.72393E-03,+39.99530E-03
-10.20600E-03,-500.37060E-03,+40.05270E-03
-10.19550E-03,-499.92697E-03,+39.98771E-03
-10.18500E-03,-499.34987E-03,+39.97167E-03
-10.17450E-03,-498.53721E-03,+39.97167E-03
-10.16400E-03,-497.59108E-03,+39.95479E-03
-10.15350E-03,-496.98256E-03,+39.95732E-03
-10.14300E-03,-496.48398E-03,+40.01556E-03
-10.13250E-03,-496.01287E-03,+40.00543E-03
-10.12200E-03,-495.47110E-03,+39.95141E-03
-10.11150E-03,-494.89792E-03,+39.93960E-03
-10.10100E-03,-494.40326E-03,+39.96492E-03
-10.09050E-03,-494.11275E-03,+39.97589E-03
-10.08000E-03,-493.85364E-03,+40.02907E-03
-10.06950E-03,-493.66912E-03,+39.97420E-03
-10.05900E-03,-493.39038E-03,+39.98686E-03
-10.04850E-03,-493.08809E-03,+39.94888E-03
-10.03800E-03,-492.61306E-03,+39.90415E-03
-10.02750E-03,-491.97314E-03,+39.97758E-03
-10.01700E-03,-491.39604E-03,+39.97336E-03
