x-axis,1,2
second,Volt,Volt
-6.520000E-03,-476.485548E-03,+10.191667E-03
-6.513600E-03,-476.893839E-03,+10.158690E-03
-6.507200E-03,-477.176502E-03,+10.114720E-03
-6.500800E-03,-477.364945E-03,+10.120216E-03
-6.494400E-03,-477.710422E-03,+10.147697E-03
-6.488000E-03,-478.087306E-03,+10.158690E-03
-6.481600E-03,-478.432784E-03,+10.197163E-03
-6.475200E-03,-478.935296E-03,+10.274111E-03
-6.468800E-03,-479.500623E-03,+10.263118E-03
-6.462400E-03,-480.222985E-03,+10.263118E-03
-6.456000E-03,-481.102382E-03,+10.180675E-03
-6.449600E-03,-481.730523E-03,+10.224645E-03
-6.443200E-03,-482.264442E-03,+10.191667E-03
-6.436800E-03,-482.641327E-03,+10.109224E-03
-6.430400E-03,-483.018211E-03,+10.136705E-03
-6.424000E-03,-483.395095E-03,+10.153194E-03
-6.417600E-03,-483.834794E-03,+10.230141E-03
-6.411200E-03,-484.337306E-03,+10.263118E-03
-6.404800E-03,-484.934040E-03,+10.318081E-03
-6.398400E-03,-485.562181E-03,+10.224645E-03
-6.392000E-03,-486.253136E-03,+10.257622E-03
-6.385600E-03,-486.849869E-03,+10.241133E-03
-6.379200E-03,-487.383789E-03,+10.169682E-03
-6.372800E-03,-487.854894E-03,+10.208156E-03
-6.366400E-03,-488.231779E-03,+10.191667E-03
-6.360000E-03,-488.577256E-03,+10.164186E-03
-6.353600E-03,-489.048362E-03,+10.186171E-03
-6.347200E-03,-489.519467E-03,+10.224645E-03
-6.340800E-03,-490.179015E-03,+10.191667E-03
-6.334400E-03,-490.838563E-03,+10.219148E-03
-6.328000E-03,-491.592331E-03,+10.257622E-03
-6.321600E-03,-492.377507E-03,+10.230141E-03
-6.315200E-03,-492.880020E-03,+10.208156E-03
-6.308800E-03,-493.225497E-03,+10.164186E-03
-6.302400E-03,-493.570975E-03,+10.081743E-03
-6.296000E-03,-493.790824E-03,+10.175179E-03
-6.289600E-03,-494.073487E-03,+10.153194E-03
-6.283200E-03,-494.324744E-03,+10.125712E-03
-6.276800E-03,-494.733035E-03,+10.219148E-03
-6.270400E-03,-495.109919E-03,+10.263118E-03
-6.264000E-03,-495.675246E-03,+10.263118E-03
-6.257600E-03,-496.397608E-03,+10.219148E-03
-6.251200E-03,-497.245598E-03,+10.246630E-03
-6.244800E-03,-497.999367E-03,+10.191667E-03
-6.238400E-03,-498.533286E-03,+10.191667E-03
-6.232000E-03,-498.972985E-03,+10.191667E-03
-6.225600E-03,-499.287055E-03,+10.175179E-03
