/* Noise measurement performed with PAQS - v2.8.4
/* Acquired at 14:55:14 on 17.2.2023
/* Frequency [Hz]	 Spectral power density [V/sqrt(Hz)]
8589.03	0.000155245
8592.01	0.000159143
8594.99	0.000156363
8597.97	0.000151549
8600.95	0.0001545
8603.93	0.000147029
8606.91	0.00015282
8609.89	0.000153733
8612.87	0.000152347
8615.85	0.000154858
8618.83	0.000153911
8621.81	0.000158591
8624.79	0.000151354
8627.77	0.000148199
8630.75	0.000158313
8633.73	0.000155644
8636.71	0.000150116
8639.69	0.000151889
8642.67	0.000149634
8645.65	0.00015326
8648.63	0.000149491
8651.61	0.000153146
8654.59	0.000153572
8657.57	0.000155178
8660.55	0.000146505
8663.54	0.00015733
8666.52	0.000157714
8669.5	0.000148631
8672.48	0.000150833
8675.46	0.000157127
8678.44	0.000148385
8681.42	0.00015231
8684.4	0.000146189
8687.38	0.000154721
8690.36	0.000161758
8693.34	0.000153181
8696.32	0.000149526
8699.3	0.000153302
8702.28	0.000152219
8705.26	0.000153787
8708.24	0.000151691
8711.22	0.000150052
8714.2	0.000153023
8717.18	0.00015881
8720.16	0.000149675
8723.14	0.00014747
8726.12	0.000147071
8729.1	0.000157687
8732.08	0.00015521
8735.06	0.000147186
8738.04	0.000154494
8741.02	0.00015417
8744	0.000148028
8746.98	0.000155121
8749.96	0.000154313
8752.94	0.000156858
8755.92	0.000149016
8758.9	0.000147015
8761.88	0.000150932
8764.86	0.000152726
8767.84	0.00015333
8770.82	0.000151858
8773.8	0.000159285
8776.78	0.000153726
8779.76	0.000154423
8782.74	0.000147181
8785.72	0.000153329
8788.71	0.000155039
8791.69	0.000157012
8794.67	0.000151887
8797.65	0.000154037
8800.63	0.000153084
8803.61	0.000150938
8806.59	0.000153395
8809.57	0.000156042
8812.55	0.000153045
8815.53	0.000152133
8818.51	0.000152372
8821.49	0.000150924
8824.47	0.000153975
8827.45	0.000149863
8830.43	0.000151274
8833.41	0.000154483
8836.39	0.000150668
8839.37	0.000147621
8842.35	0.000144641
8845.33	0.000151786
8848.31	0.00015287
8851.29	0.000151734
8854.27	0.000157081
8857.25	0.000153113
8860.23	0.00015786
8863.21	0.000159516
8866.19	0.000154358
8869.17	0.000156018
8872.15	0.000150029
8875.13	0.000154238
8878.11	0.000154071
8881.09	0.000153041
8884.07	0.000152533
8887.05	0.000149156
8890.03	0.000157555
8893.01	0.000150089
8895.99	0.000145259
8898.97	0.000151899
8901.95	0.00015007
8904.93	0.000152443
8907.91	0.000152391
8910.89	0.000148874
8913.88	0.000151545
8916.85	0.000162223
8919.83	0.000147649
8922.82	0.000154126
8925.8	0.00015453
8928.78	0.000149693
8931.76	0.000157724
8934.74	0.000147874
8937.72	0.000149962
8940.7	0.000153776
8943.68	0.00015212
8946.66	0.000155308
8949.64	0.000147738
8952.62	0.000152139
8955.6	0.000159595
8958.58	0.000154077
8961.56	0.000150351
8964.54	0.000148094
8967.52	0.000153922
8970.5	0.000158017
8973.48	0.000150997
8976.46	0.000151046
8979.44	0.000157289
8982.42	0.000156787
8985.4	0.000158
8988.38	0.000151585
8991.36	0.000153657
8994.34	0.000148897
8997.32	0.000156433
9000.3	0.000151552
9003.28	0.00015145
9006.26	0.000148208
9009.24	0.000152402
9012.22	0.000146174
9015.2	0.000154115
9018.18	0.00015742
9021.16	0.000151391
9024.14	0.000153144
9027.12	0.000159274
9030.1	0.000154239
9033.08	0.000158943
9036.06	0.000152979
9039.04	0.000156439
9042.02	0.00016189
9045	0.000146141
9047.99	0.000150455
9050.97	0.000157122
9053.95	0.000156515
9056.93	0.000154999
9059.91	0.00014802
9062.89	0.00014963
9065.87	0.000145665
9068.85	0.000143894
9071.83	0.000154886
9074.81	0.000157242
9077.79	0.000152825
9080.77	0.000156186
9083.75	0.000153045
9086.73	0.000151761
9089.71	0.000157587
9092.69	0.000158632
9095.67	0.000149858
9098.65	0.000149111
9101.63	0.000150813
9104.61	0.000150042
9107.59	0.000150084
9110.57	0.000149462
9113.55	0.000152104
9116.53	0.000152111
9119.51	0.000152624
9122.49	0.000153007
9125.47	0.00015269
9128.45	0.000152792
9131.43	0.000149023
9134.41	0.00014592
9137.39	0.000151502
9140.37	0.000146614
9143.35	0.000154976
9146.33	0.000150694
9149.31	0.000157343
9152.29	0.000153641
9155.27	0.000147123
9158.25	0.000161118
9161.23	0.000149476
9164.21	0.000147961
9167.19	0.000150705
9170.17	0.000149905
9173.16	0.000145717
9176.13	0.000159746
9179.12	0.000150808
9182.1	0.000150981
9185.08	0.000147288
9188.06	0.000153921
9191.04	0.000155011
9194.02	0.000149344
9197	0.000154067
9199.98	0.000149088
9202.96	0.000146459
9205.94	0.00015235
9208.92	0.00015239
9211.9	0.000157761
9214.88	0.000153761
9217.86	0.000159253
9220.84	0.000151128
9223.82	0.000154628
9226.8	0.000155899
9229.78	0.000153658
9232.76	0.000157389
9235.74	0.000152161
9238.72	0.000148396
9241.7	0.000149052
9244.68	0.000154221
9247.66	0.000154628
9250.64	0.000153991
9253.62	0.000150264
9256.6	0.000150391
9259.58	0.000146865
9262.56	0.000148647
9265.54	0.000152946
9268.52	0.000152408
9271.5	0.000153049
9274.48	0.000149188
9277.46	0.000154463
9280.44	0.000151946
9283.42	0.000150041
9286.4	0.000152305
9289.38	0.000151731
9292.36	0.000149739
9295.34	0.000151898
9298.32	0.000152747
9301.3	0.000143543
9304.29	0.000150634
9307.27	0.000162116
9310.25	0.000149184
9313.23	0.000145909
9316.21	0.000149488
9319.19	0.000150495
9322.17	0.000153914
9325.15	0.000151261
9328.13	0.000150826
9331.11	0.000154608
9334.09	0.000150327
9337.07	0.00015188
9340.05	0.000153033
9343.03	0.000153642
9346.01	0.00015476
9348.99	0.000159762
9351.97	0.000153133
9354.95	0.000157786
9357.93	0.000146775
9360.91	0.000147983
9363.89	0.000151081
9366.87	0.00015148
9369.85	0.000153688
9372.83	0.000151671
9375.81	0.000152675
9378.79	0.000154174
9381.77	0.000148527
9384.75	0.000154178
9387.73	0.000151489
9390.71	0.000156496
9393.69	0.000151244
9396.67	0.000153417
9399.65	0.000147605
9402.63	0.000155834
9405.61	0.000142348
9408.59	0.000154171
9411.57	0.000152613
9414.55	0.000150168
9417.53	0.000149207
9420.51	0.000149477
9423.49	0.000150582
9426.47	0.000157239
9429.46	0.000155689
9432.44	0.000153918
9435.42	0.000149304
9438.4	0.000153115
9441.38	0.000151301
9444.36	0.000154121
9447.34	0.000148399
9450.32	0.000148237
9453.3	0.000139303
9456.28	0.000156629
9459.26	0.000152637
9462.24	0.000151592
9465.22	0.000158196
9468.2	0.000151768
9471.18	0.000150215
9474.16	0.000154441
9477.14	0.00015235
9480.12	0.00014731
9483.1	0.000154313
9486.08	0.000154794
9489.06	0.000156
9492.04	0.000150414
9495.02	0.000146314
9498	0.000149543
9500.98	0.000146399
9503.96	0.00015398
9506.94	0.000155239
9509.92	0.000158791
9512.9	0.000152373
9515.88	0.000152989
9518.86	0.000147935
9521.84	0.000156595
9524.82	0.000149898
9527.8	0.000145517
9530.78	0.000153799
9533.76	0.000151932
9536.74	0.000153209
9539.72	0.000146458
9542.7	0.000148056
9545.68	0.00015117
9548.66	0.000152229
9551.64	0.000150574
9554.63	0.000154959
9557.6	0.000148344
9560.58	0.000150758
9563.57	0.000153024
9566.55	0.000151995
9569.53	0.000149936
9572.51	0.000151863
9575.49	0.00015164
9578.47	0.000153495
9581.45	0.000149864
9584.43	0.000150914
9587.41	0.000152415
9590.39	0.000148078
9593.37	0.000150703
9596.35	0.000148849
9599.33	0.000152923
9602.31	0.000154105
9605.29	0.000149891
9608.27	0.000148467
9611.25	0.000154877
9614.23	0.000148835
9617.21	0.000147533
9620.19	0.000151993
9623.17	0.000150425
9626.15	0.000151135
9629.13	0.000150555
9632.11	0.00014794
9635.09	0.000148962
9638.07	0.000157486
9641.05	0.000147486
9644.03	0.000155478
9647.01	0.000146572
9649.99	0.000153865
9652.97	0.000143392
9655.95	0.000150303
9658.93	0.000150757
9661.91	0.000154056
9664.89	0.000148727
9667.87	0.000148644
9670.85	0.000149091
9673.83	0.000150583
9676.81	0.000148524
9679.79	0.000148468
9682.77	0.000147897
9685.75	0.000152133
9688.74	0.000161342
9691.71	0.000151508
9694.7	0.00015499
9697.68	0.000155557
9700.66	0.000149166
9703.64	0.00015518
9706.62	0.000151743
9709.6	0.000150801
9712.58	0.000152472
9715.56	0.000153641
9718.54	0.000155008
9721.52	0.000154427
9724.5	0.000154687
9727.48	0.000149146
9730.46	0.000156819
9733.44	0.00014909
9736.42	0.000155065
9739.4	0.000149237
9742.38	0.000154795
9745.36	0.000157954
9748.34	0.000151576
9751.32	0.000152608
9754.3	0.000155355
9757.28	0.000153653
9760.26	0.000148952
9763.24	0.000152907
9766.22	0.000153605
9769.2	0.000151668
9772.18	0.000152705
9775.16	0.000151211
9778.14	0.000158073
9781.12	0.000147361
9784.1	0.0001538
9787.08	0.000153705
9790.06	0.000154612
9793.04	0.000155316
9796.02	0.000152778
9799	0.000148428
9801.98	0.000150563
9804.96	0.000149622
9807.94	0.000153891
9810.92	0.000153987
9813.91	0.000153503
9816.88	0.000152082
9819.87	0.000152566
9822.85	0.000147157
9825.83	0.000144759
9828.81	0.000147791
9831.79	0.000151454
9834.77	0.000154786
9837.75	0.000151082
9840.73	0.000152549
9843.71	0.000154631
9846.69	0.000157362
9849.67	0.000154458
9852.65	0.00014808
9855.63	0.000153798
9858.61	0.00014951
9861.59	0.000156954
9864.57	0.000154303
9867.55	0.000153283
9870.53	0.000144497
9873.51	0.000153165
9876.49	0.000151377
9879.47	0.000153148
9882.45	0.000144104
9885.43	0.000153769
9888.41	0.000149081
9891.39	0.000146469
9894.37	0.000157538
9897.35	0.000153475
9900.33	0.000147386
9903.31	0.000145248
9906.29	0.000156626
9909.27	0.000152206
9912.25	0.000143547
9915.23	0.00015577
9918.21	0.00014407
9921.19	0.00015475
9924.17	0.000149364
9927.15	0.000151149
9930.13	0.000152976
9933.11	0.000155755
9936.09	0.000153007
9939.07	0.000152669
9942.05	0.000150031
9945.04	0.00014533
9948.02	0.000154913
9951	0.000148202
9953.98	0.000149198
9956.96	0.000152279
9959.94	0.000149646
9962.92	0.000151511
9965.9	0.000151712
9968.88	0.000153888
9971.86	0.000153754
9974.84	0.000150958
9977.82	0.000152187
9980.8	0.000153496
9983.78	0.000154136
9986.76	0.000148547
9989.74	0.000148121
9992.72	0.000152743
9995.7	0.000151259
9998.68	0.000149899
10001.7	0.000159298
10004.6	0.000152571
10007.6	0.00015134
10010.6	0.000152722
10013.6	0.000152882
10016.6	0.00015632
10019.5	0.000149721
10022.5	0.000151841
10025.5	0.000156239
10028.5	0.000153978
10031.5	0.000148686
10034.4	0.000156211
10037.4	0.000150442
10040.4	0.000154268
10043.4	0.000156093
10046.4	0.000147802
10049.3	0.000153593
10052.3	0.000150449
10055.3	0.000149629
10058.3	0.000156273
10061.3	0.000150842
10064.2	0.000156351
10067.2	0.000151977
10070.2	0.000147236
10073.2	0.00014629
10076.2	0.000153004
10079.1	0.000148586
10082.1	0.000148615
10085.1	0.000150827
10088.1	0.000153906
10091.1	0.000145415
10094	0.000160448
10097	0.000149653
10100	0.000155701
10103	0.000153332
10106	0.000145787
10108.9	0.000154007
10111.9	0.000151442
10114.9	0.000147987
10117.9	0.000145404
10120.9	0.000152662
10123.8	0.000163072
10126.8	0.000152888
10129.8	0.000152226
10132.8	0.000147661
10135.8	0.000151686
10138.8	0.000147219
10141.7	0.000150222
10144.7	0.000151817
10147.7	0.000148855
10150.7	0.0001504
10153.7	0.000152883
10156.6	0.000151134
10159.6	0.000152335
10162.6	0.000152428
10165.6	0.000148093
10168.6	0.00015615
10171.5	0.000149311
10174.5	0.000152854
10177.5	0.000153203
10180.5	0.000155712
10183.5	0.00014457
10186.4	0.000157533
10189.4	0.000147047
10192.4	0.00015434
10195.4	0.00015586
10198.4	0.00015312
10201.3	0.000147586
10204.3	0.000155977
10207.3	0.000146112
10210.3	0.00015096
10213.3	0.000152251
10216.2	0.000146009
10219.2	0.000150017
10222.2	0.000150433
10225.2	0.000147287
10228.2	0.000150145
10231.1	0.000149293
10234.1	0.000144281
10237.1	0.000154997
10240.1	0.00014753
10243.1	0.000157337
10246	0.000151522
10249	0.000151102
10252	0.000153921
10255	0.000154141
10258	0.000151671
10260.9	0.00015421
10263.9	0.000151353
10266.9	0.000147975
10269.9	0.000151351
10272.9	0.000159941
10275.8	0.000156508
10278.8	0.00015036
10281.8	0.000154683
10284.8	0.000144597
10287.8	0.000156554
10290.7	0.000153271
10293.7	0.000159238
10296.7	0.000148784
10299.7	0.000155059
10302.7	0.000154404
10305.6	0.000153839
10308.6	0.000152682
10311.6	0.0001504
10314.6	0.000155185
10317.6	0.000158465
10320.5	0.000151086
10323.5	0.000155337
10326.5	0.000153993
10329.5	0.000151485
10332.5	0.000146809
10335.4	0.000151268
10338.4	0.000157561
10341.4	0.000157136
10344.4	0.000151396
10347.4	0.000152697
10350.3	0.000150239
10353.3	0.000154003
10356.3	0.000147801
10359.3	0.000147912
10362.3	0.000152188
10365.2	0.000152539
10368.2	0.000151158
10371.2	0.000151692
10374.2	0.000156096
10377.2	0.000145416
10380.1	0.000157633
10383.1	0.00015575
10386.1	0.000150238
10389.1	0.000151141
10392.1	0.000151405
10395	0.000155038
10398	0.000153838
10401	0.000155565
10404	0.000152918
10407	0.000151045
10410	0.000151777
10412.9	0.000147803
10415.9	0.000158336
10418.9	0.000154128
10421.9	0.000147604
10424.9	0.000147049
10427.8	0.00014909
10430.8	0.000151426
10433.8	0.000152948
10436.8	0.000151545
10439.8	0.000157037
10442.7	0.000147314
10445.7	0.000155198
10448.7	0.000152334
10451.7	0.000146645
10454.7	0.000150533
10457.6	0.000144953
10460.6	0.000157056
10463.6	0.000149206
10466.6	0.000153231
10469.6	0.000151572
10472.5	0.000152643
10475.5	0.000147631
10478.5	0.000148861
10481.5	0.000143728
10484.5	0.000154085
10487.4	0.000152736
10490.4	0.000155547
10493.4	0.000148508
10496.4	0.000149135
10499.4	0.000158944
10502.3	0.000152196
10505.3	0.000150249
10508.3	0.00015061
10511.3	0.000152722
10514.3	0.000151162
10517.2	0.00016105
10520.2	0.000149319
10523.2	0.000153997
10526.2	0.000158085
10529.2	0.000150878
10532.1	0.000153074
10535.1	0.000152568
10538.1	0.000148336
10541.1	0.000151354
10544.1	0.000150968
10547	0.000149447
10550	0.000150641
10553	0.000149161
10556	0.000146892
10559	0.000152362
10561.9	0.000149499
10564.9	0.000157146
10567.9	0.000158804
10570.9	0.000150245
10573.9	0.000153628
10576.8	0.000150598
10579.8	0.000148662
10582.8	0.000154461
10585.8	0.000148187
10588.8	0.000148852
10591.7	0.00014973
10594.7	0.000151323
10597.7	0.000154251
10600.7	0.000155121
10603.7	0.000153501
10606.6	0.000146309
10609.6	0.00015373
10612.6	0.000155197
10615.6	0.000152007
10618.6	0.00015672
10621.5	0.000151988
10624.5	0.000154131
10627.5	0.000147696
10630.5	0.000155005
10633.5	0.000148099
10636.4	0.000152628
10639.4	0.000149125
10642.4	0.000141102
10645.4	0.00014963
10648.4	0.000145515
10651.3	0.000151273
10654.3	0.000150215
10657.3	0.000150465
10660.3	0.00015001
10663.3	0.00015059
10666.3	0.000150679
10669.2	0.000152642
10672.2	0.000150107
10675.2	0.000149287
10678.2	0.000161699
10681.2	0.000150516
10684.1	0.000147285
10687.1	0.000148272
10690.1	0.000143982
10693.1	0.000151955
10696.1	0.000153003
10699	0.000154436
10702	0.000151122
10705	0.000146557
10708	0.000145515
10711	0.00014507
10713.9	0.000154295
10716.9	0.000149978
10719.9	0.000148616
10722.9	0.000149312
10725.9	0.000146596
10728.8	0.000150959
10731.8	0.000147711
10734.8	0.000146322
10737.8	0.00015085
10740.8	0.000155829
10743.7	0.00014418
10746.7	0.000148321
10749.7	0.000148494
10752.7	0.00014921
10755.7	0.000155426
10758.6	0.000152212
10761.6	0.000151849
10764.6	0.000154552
10767.6	0.000152732
10770.6	0.000145696
10773.5	0.000149932
10776.5	0.000160195
10779.5	0.000145355
10782.5	0.000152936
10785.5	0.00014737
10788.4	0.0001506
10791.4	0.000147273
10794.4	0.000148338
10797.4	0.000148421
10800.4	0.000151354
10803.3	0.000143116
10806.3	0.000149222
10809.3	0.000145128
10812.3	0.000148375
10815.3	0.000144434
10818.2	0.000149642
10821.2	0.0001492
10824.2	0.000151397
10827.2	0.000159622
10830.2	0.000149117
10833.1	0.000150793
10836.1	0.000148731
10839.1	0.000158901
10842.1	0.000146695
10845.1	0.000145296
10848	0.000156454
10851	0.000148759
10854	0.00015256
10857	0.000148984
10860	0.000155031
10862.9	0.000148169
10865.9	0.000151094
10868.9	0.000150874
10871.9	0.000151215
10874.9	0.000152559
10877.8	0.000157226
10880.8	0.00015627
10883.8	0.00015285
10886.8	0.000146705
10889.8	0.000147492
10892.7	0.000146511
10895.7	0.000150788
10898.7	0.000153165
10901.7	0.000156467
10904.7	0.000152356
10907.7	0.000157856
10910.6	0.000151521
10913.6	0.000147789
10916.6	0.000148289
10919.6	0.000149303
10922.6	0.000150001
10925.5	0.000142069
10928.5	0.000152054
10931.5	0.000149957
10934.5	0.000151255
10937.5	0.000155228
10940.4	0.000152739
10943.4	0.000148188
10946.4	0.000149567
10949.4	0.000152665
10952.4	0.000151947
10955.3	0.000147912
10958.3	0.000149358
10961.3	0.000148519
10964.3	0.000150303
10967.3	0.000156268
10970.2	0.000147837
10973.2	0.00015982
10976.2	0.000143836
10979.2	0.000148354
10982.2	0.000148934
10985.1	0.000147419
10988.1	0.000148093
10991.1	0.000147464
10994.1	0.000155069
10997.1	0.00014692
11000	0.00015236
11003	0.000148726
11006	0.000157667
11009	0.000155499
11012	0.000146338
11014.9	0.000153769
11017.9	0.000153896
11020.9	0.00014767
11023.9	0.000153637
11026.9	0.000146523
11029.8	0.000148635
11032.8	0.000152116
11035.8	0.000156533
11038.8	0.000148896
11041.8	0.000150076
11044.7	0.000146724
11047.7	0.00014951
11050.7	0.00014896
11053.7	0.000149297
11056.7	0.000146642
11059.6	0.000148119
11062.6	0.000148607
11065.6	0.000149558
11068.6	0.00014611
11071.6	0.00014764
11074.5	0.000148688
11077.5	0.000143525
11080.5	0.000152147
11083.5	0.000147011
11086.5	0.000148117
11089.4	0.000152914
11092.4	0.000146945
11095.4	0.000154263
11098.4	0.000148751
11101.4	0.000146397
11104.3	0.000145088
11107.3	0.000152016
11110.3	0.000155297
11113.3	0.000149951
11116.3	0.000145354
11119.2	0.000152085
11122.2	0.000151199
11125.2	0.000148247
11128.2	0.000150909
11131.2	0.000150932
11134.1	0.000147518
11137.1	0.000147383
11140.1	0.000153438
11143.1	0.000146505
11146.1	0.00015103
11149	0.000157308
11152	0.000149234
11155	0.000147394
11158	0.0001507
11161	0.000151553
11164	0.000149889
11166.9	0.000146076
11169.9	0.000149689
11172.9	0.000153459
11175.9	0.000158847
11178.9	0.000150656
11181.8	0.000154877
11184.8	0.000151826
11187.8	0.000154915
11190.8	0.000153138
11193.8	0.000149693
11196.7	0.000147257
11199.7	0.000145764
11202.7	0.000142572
11205.7	0.000151195
11208.7	0.000154568
11211.6	0.00015017
11214.6	0.00015267
11217.6	0.0001496
11220.6	0.000147356
11223.6	0.000154674
11226.5	0.000150319
11229.5	0.000155897
11232.5	0.000152431
11235.5	0.000142139
11238.5	0.000150954
11241.4	0.000149856
11244.4	0.0001457
11247.4	0.000146541
11250.4	0.000146389
11253.4	0.000151072
11256.3	0.000144898
11259.3	0.000145456
11262.3	0.00015389
11265.3	0.000152653
11268.3	0.00015056
11271.2	0.000151651
11274.2	0.000153027
11277.2	0.000152165
11280.2	0.000144989
11283.2	0.00015781
11286.1	0.000147708
11289.1	0.000150318
11292.1	0.000155798
11295.1	0.000139618
11298.1	0.000148722
11301	0.000152646
11304	0.0001509
11307	0.000155942
11310	0.00014581
11313	0.000147745
11315.9	0.000147627
11318.9	0.000150604
11321.9	0.000150684
11324.9	0.000146427
11327.9	0.000153443
11330.8	0.00015455
11333.8	0.000147831
11336.8	0.000148552
11339.8	0.000145796
11342.8	0.000152165
11345.7	0.000151712
11348.7	0.000148687
11351.7	0.000151517
11354.7	0.000150657
11357.7	0.000150182
11360.6	0.000154013
11363.6	0.000154424
11366.6	0.000157174
11369.6	0.000154286
11372.6	0.000147624
11375.5	0.000152823
11378.5	0.000147031
11381.5	0.000150841
11384.5	0.000156368
11387.5	0.00015132
11390.4	0.000159561
11393.4	0.000152174
11396.4	0.000147847
11399.4	0.000153388
11402.4	0.000142719
11405.3	0.000150918
11408.3	0.000151698
11411.3	0.000154928
11414.3	0.000153627
11417.3	0.000149656
11420.3	0.000152714
11423.2	0.000148915
11426.2	0.000153958
11429.2	0.000151036
11432.2	0.000152484
11435.2	0.000155956
11438.1	0.000155589
11441.1	0.000147264
11444.1	0.000141551
11447.1	0.000149764
11450.1	0.000148022
11453	0.000144385
11456	0.000146081
11459	0.00014457
11462	0.000159221
11465	0.000153646
11467.9	0.000142957
11470.9	0.000152176
11473.9	0.000151969
11476.9	0.000150691
11479.9	0.000150243
11482.8	0.000143456
11485.8	0.000152284
11488.8	0.000154888
11491.8	0.000154199
11494.8	0.000154517
11497.7	0.000145558
11500.7	0.000150209
11503.7	0.000157694
11506.7	0.000149975
11509.7	0.000149648
11512.6	0.00014346
11515.6	0.000151709
11518.6	0.000155861
11521.6	0.00015159
11524.6	0.000150299
11527.5	0.000151239
11530.5	0.000151293
11533.5	0.000148928
11536.5	0.000148285
11539.5	0.000148555
11542.4	0.000149734
11545.4	0.000142338
11548.4	0.000144175
11551.4	0.000148559
11554.4	0.000154908
11557.3	0.000153653
11560.3	0.000151316
11563.3	0.000149507
11566.3	0.000149131
11569.3	0.000147678
11572.2	0.000150836
11575.2	0.000151438
11578.2	0.00015022
11581.2	0.000147982
11584.2	0.000146096
11587.1	0.000148954
11590.1	0.000150451
11593.1	0.000145621
11596.1	0.000150558
11599.1	0.000143243
11602	0.000156905
11605	0.000145127
11608	0.000153553
11611	0.000153128
11614	0.000146359
11616.9	0.000147282
11619.9	0.000151433
11622.9	0.000151297
11625.9	0.000149328
11628.9	0.000145387
11631.8	0.0001516
11634.8	0.000153245
11637.8	0.00015331
11640.8	0.000150267
11643.8	0.000148246
11646.7	0.000154669
11649.7	0.00014748
11652.7	0.000151495
11655.7	0.000152454
11658.7	0.000157203
11661.6	0.000142473
11664.6	0.000156062
11667.6	0.000150791
11670.6	0.000146051
11673.6	0.000149111
11676.5	0.000149562
11679.5	0.000150664
11682.5	0.000146803
11685.5	0.000152707
11688.5	0.000147868
11691.5	0.000147504
11694.4	0.000153506
11697.4	0.000149333
11700.4	0.000146151
11703.4	0.000147352
11706.4	0.000149951
11709.3	0.000151829
11712.3	0.000152266
11715.3	0.000149748
11718.3	0.000148903
11721.3	0.000149252
11724.2	0.000150152
11727.2	0.00015018
11730.2	0.000148945
11733.2	0.000150008
11736.2	0.000151273
11739.1	0.000151326
11742.1	0.000149541
11745.1	0.000145931
11748.1	0.00014932
11751.1	0.00014392
11754	0.000145598
11757	0.00015803
11760	0.000144899
11763	0.000147567
11766	0.000154157
11768.9	0.000144914
11771.9	0.000152342
11774.9	0.00014568
11777.9	0.000154112
11780.9	0.0001475
11783.8	0.000150488
11786.8	0.000149195
11789.8	0.000147261
11792.8	0.000153037
11795.8	0.000154296
11798.7	0.000146444
11801.7	0.000152406
11804.7	0.000146502
11807.7	0.000149201
11810.7	0.00015036
11813.6	0.000153217
11816.6	0.000149787
11819.6	0.000152433
11822.6	0.000148393
11825.6	0.000150391
11828.5	0.000146378
11831.5	0.000147873
11834.5	0.000155011
11837.5	0.000147777
11840.5	0.000151586
11843.4	0.00014111
11846.4	0.000145151
11849.4	0.000153688
11852.4	0.000149427
11855.4	0.000144351
11858.3	0.000155894
11861.3	0.000148693
11864.3	0.000149499
11867.3	0.000149468
11870.3	0.00015098
11873.2	0.000149788
11876.2	0.000155086
11879.2	0.000151859
11882.2	0.000152408
11885.2	0.000152797
11888.1	0.000147558
11891.1	0.000153031
11894.1	0.000151738
11897.1	0.000142579
11900.1	0.000146438
11903	0.000151227
11906	0.000149296
11909	0.000150835
11912	0.000149225
11915	0.000151176
11917.9	0.000151081
11920.9	0.000147939
11923.9	0.000149028
11926.9	0.000147271
11929.9	0.000153577
11932.8	0.000153661
11935.8	0.000146631
11938.8	0.000148394
11941.8	0.000145348
11944.8	0.000151019
11947.8	0.000146747
11950.7	0.000158726
11953.7	0.000149746
11956.7	0.000147731
11959.7	0.00014997
11962.7	0.000152043
11965.6	0.000146149
11968.6	0.000146919
11971.6	0.000147006
11974.6	0.000148249
11977.6	0.000151081
11980.5	0.000151566
11983.5	0.000148283
11986.5	0.000144637
11989.5	0.000146163
11992.5	0.00014846
11995.4	0.000148429
11998.4	0.00015202
12001.4	0.000153592
12004.4	0.000151108
12007.4	0.000145463
12010.3	0.000151862
12013.3	0.000146984
12016.3	0.000146336
12019.3	0.000147715
12022.3	0.000152767
12025.2	0.000146706
12028.2	0.000148869
12031.2	0.000146895
12034.2	0.000151573
12037.2	0.000150183
12040.1	0.000152252
12043.1	0.000151669
12046.1	0.000152579
12049.1	0.000151249
12052.1	0.000148221
12055	0.000148473
12058	0.000153037
12061	0.000144969
12064	0.000149788
12067	0.000153301
12069.9	0.000151721
12072.9	0.000147014
12075.9	0.000145404
12078.9	0.000144075
12081.9	0.000156481
12084.8	0.000150447
12087.8	0.000152023
12090.8	0.000150128
12093.8	0.000148882
12096.8	0.000147747
12099.7	0.000150347
12102.7	0.000148676
12105.7	0.00014644
12108.7	0.000153812
12111.7	0.000144188
12114.6	0.000144555
12117.6	0.000147569
12120.6	0.000147319
12123.6	0.000153176
12126.6	0.000149823
12129.5	0.000148856
12132.5	0.000151747
12135.5	0.000142749
12138.5	0.000148342
12141.5	0.000154188
12144.4	0.000149488
12147.4	0.000145965
12150.4	0.000152408
12153.4	0.000153434
12156.4	0.00014986
12159.3	0.000149166
12162.3	0.000150433
12165.3	0.000151594
12168.3	0.000148762
12171.3	0.00015028
12174.2	0.000141359
12177.2	0.000147454
12180.2	0.000156321
12183.2	0.000146607
12186.2	0.000151835
12189.2	0.000151364
12192.1	0.000151433
12195.1	0.000148963
12198.1	0.000148314
12201.1	0.000151008
12204.1	0.000155465
12207	0.000143339
12210	0.000149196
12213	0.000149667
12216	0.000148945
12219	0.000150171
12221.9	0.00015157
12224.9	0.000150063
12227.9	0.000149662
12230.9	0.000155278
12233.9	0.000152871
12236.8	0.000145877
12239.8	0.000153807
12242.8	0.000148587
12245.8	0.000149672
12248.8	0.000147492
12251.7	0.000145994
12254.7	0.000147747
12257.7	0.000147201
12260.7	0.000147076
12263.7	0.000148251
12266.6	0.000143613
12269.6	0.000146779
12272.6	0.000150581
12275.6	0.000152147
12278.6	0.000152949
12281.5	0.000152525
12284.5	0.000150323
12287.5	0.000142439
12290.5	0.000146083
12293.5	0.000152047
12296.4	0.000153989
12299.4	0.000144737
12302.4	0.000147457
12305.4	0.000152022
12308.4	0.000147897
12311.3	0.000152302
12314.3	0.000145335
12317.3	0.000151333
12320.3	0.000145104
12323.3	0.000150776
12326.2	0.000151455
12329.2	0.000148366
12332.2	0.0001426
12335.2	0.000149503
12338.2	0.00014839
12341.1	0.00014818
12344.1	0.000151982
12347.1	0.000148883
12350.1	0.000154289
12353.1	0.000147564
12356	0.000147386
12359	0.000151134
12362	0.000149976
12365	0.000147877
12368	0.000149245
12370.9	0.000144744
12373.9	0.000152882
12376.9	0.000148404
12379.9	0.000148294
12382.9	0.000154628
12385.8	0.000154616
12388.8	0.000152639
12391.8	0.000149976
12394.8	0.000151266
12397.8	0.000147892
12400.7	0.000147351
12403.7	0.000147719
