/* Noise measurement performed with PAQS - v2.9.2
/* ADC channel 3
/* Calculated as sqrt(averaged PSD) over 500 averaged noise traces
/* Acquired at 18:42:41 on 17.2.2023
/* Frequency [Hz]	 Power spectral density [Vrms/sqrt(Hz)]
40435.8	0.000100079
40483.5	0.000101297
40531.2	0.000100521
40578.8	9.61108e-005
40626.5	9.5155e-005
40674.2	9.29028e-005
40721.9	9.70029e-005
40769.6	0.000102013
40817.3	9.738e-005
40864.9	9.72559e-005
40912.6	9.88736e-005
40960.3	0.000104994
41008	0.000103088
41055.7	9.73298e-005
41103.4	9.97974e-005
41151	9.78826e-005
41198.7	9.45675e-005
41246.4	0.000100408
41294.1	0.000101901
41341.8	9.68094e-005
41389.5	9.84276e-005
41437.1	9.95308e-005
41484.8	0.000101517
41532.5	9.65125e-005
41580.2	9.85374e-005
41627.9	9.91865e-005
41675.6	9.53727e-005
41723.3	0.000101908
41770.9	9.85241e-005
41818.6	9.71163e-005
41866.3	9.77462e-005
41914	9.75937e-005
41961.7	0.000101486
42009.4	9.89934e-005
42057	9.94852e-005
42104.7	9.51803e-005
42152.4	9.24757e-005
42200.1	9.90244e-005
42247.8	9.79213e-005
42295.5	9.50523e-005
42343.1	9.70891e-005
42390.8	9.87038e-005
42438.5	9.81948e-005
42486.2	9.87903e-005
42533.9	9.77529e-005
42581.6	9.36275e-005
42629.2	9.24298e-005
42676.9	9.56163e-005
42724.6	9.91142e-005
42772.3	9.74536e-005
42820	9.863e-005
42867.7	9.94846e-005
42915.3	9.4772e-005
42963	9.67609e-005
43010.7	9.94348e-005
43058.4	9.94394e-005
43106.1	0.000100999
43153.8	9.79761e-005
43201.4	9.72783e-005
43249.1	9.57134e-005
43296.8	9.91975e-005
43344.5	0.000100897
43392.2	9.28464e-005
43439.9	9.72866e-005
43487.6	9.55367e-005
43535.2	9.62096e-005
43582.9	9.85362e-005
43630.6	9.50768e-005
43678.3	9.52819e-005
43726	9.17921e-005
43773.7	9.61627e-005
43821.3	9.56942e-005
43869	9.50644e-005
43916.7	9.3913e-005
43964.4	9.32597e-005
44012.1	9.36732e-005
44059.8	9.40439e-005
44107.4	9.90609e-005
44155.1	9.46223e-005
44202.8	9.88256e-005
44250.5	9.82018e-005
44298.2	9.70979e-005
44345.9	9.43734e-005
44393.5	9.24558e-005
44441.2	9.41639e-005
44488.9	9.81198e-005
44536.6	9.52806e-005
44584.3	9.64996e-005
44632	9.60881e-005
44679.6	9.5996e-005
44727.3	9.35201e-005
44775	9.79889e-005
44822.7	9.78542e-005
44870.4	9.36096e-005
44918.1	9.39376e-005
44965.7	9.87737e-005
45013.4	9.1821e-005
45061.1	9.42324e-005
45108.8	9.23258e-005
45156.5	9.22303e-005
45204.2	9.72987e-005
45251.8	9.23454e-005
45299.5	9.0933e-005
45347.2	9.33599e-005
45394.9	9.50596e-005
45442.6	9.17445e-005
45490.3	9.4215e-005
45537.9	9.38736e-005
45585.6	9.38512e-005
45633.3	9.31717e-005
45681	9.21307e-005
45728.7	9.02789e-005
45776.4	9.39304e-005
45824.1	9.27541e-005
45871.7	9.45119e-005
45919.4	9.38837e-005
45967.1	9.23259e-005
46014.8	9.45487e-005
46062.5	9.34164e-005
46110.2	9.31968e-005
46157.8	9.22826e-005
46205.5	9.2892e-005
46253.2	9.15269e-005
46300.9	9.24587e-005
46348.6	9.2911e-005
46396.3	9.423e-005
46443.9	9.15224e-005
46491.6	9.42858e-005
46539.3	9.24115e-005
46587	9.13494e-005
46634.7	9.40493e-005
46682.4	9.14562e-005
46730	9.26711e-005
46777.7	9.1836e-005
46825.4	9.32833e-005
46873.1	9.43094e-005
46920.8	9.54295e-005
46968.5	9.03657e-005
47016.1	9.15223e-005
47063.8	9.46035e-005
47111.5	9.30794e-005
47159.2	9.16974e-005
47206.9	9.33357e-005
47254.6	9.0133e-005
47302.2	8.84468e-005
47349.9	9.34883e-005
47397.6	9.13262e-005
47445.3	9.20321e-005
47493	9.14737e-005
47540.7	9.30129e-005
47588.3	9.28458e-005
47636	9.13072e-005
47683.7	9.20918e-005
47731.4	8.89676e-005
47779.1	9.25317e-005
47826.8	9.57804e-005
47874.4	9.27272e-005
47922.1	8.84638e-005
47969.8	9.21136e-005
48017.5	9.39417e-005
48065.2	9.42675e-005
48112.9	9.31967e-005
48160.6	9.33795e-005
48208.2	9.3915e-005
48255.9	8.90586e-005
48303.6	9.45618e-005
48351.3	8.87748e-005
48399	8.63234e-005
48446.7	8.78621e-005
48494.3	9.28763e-005
48542	8.96161e-005
48589.7	8.87063e-005
48637.4	9.04669e-005
48685.1	9.18824e-005
48732.8	9.41407e-005
48780.4	9.13318e-005
48828.1	9.03489e-005
48875.8	9.02406e-005
48923.5	9.23447e-005
48971.2	9.42913e-005
49018.9	9.37681e-005
49066.5	8.98093e-005
49114.2	9.03254e-005
49161.9	8.91141e-005
49209.6	9.25297e-005
49257.3	9.0494e-005
49305	9.32505e-005
49352.6	8.52593e-005
49400.3	9.54801e-005
49448	9.01093e-005
49495.7	8.92143e-005
49543.4	9.14649e-005
49591.1	9.27859e-005
49638.8	9.32773e-005
49686.4	9.18583e-005
49734.1	8.92339e-005
49781.8	9.45418e-005
49829.5	9.1075e-005
49877.2	8.84073e-005
49924.9	8.9924e-005
49972.5	8.99442e-005
50020.2	8.84657e-005
50067.9	8.95447e-005
50115.6	9.25015e-005
50163.3	9.15262e-005
50211	8.67624e-005
50258.6	8.90879e-005
50306.3	8.90333e-005
50354	9.04979e-005
50401.7	8.44322e-005
50449.4	9.00347e-005
50497.1	8.69572e-005
50544.7	8.91175e-005
50592.4	9.47991e-005
50640.1	9.17374e-005
50687.8	8.86492e-005
50735.5	8.91742e-005
50783.2	8.98134e-005
50830.8	8.71556e-005
50878.5	8.77543e-005
50926.2	8.93324e-005
50973.9	8.70178e-005
51021.6	8.85179e-005
51069.3	8.99397e-005
51116.9	8.98525e-005
51164.6	8.75008e-005
51212.3	8.84242e-005
51260	8.44363e-005
51307.7	8.71587e-005
51355.4	8.76482e-005
51403	9.02514e-005
51450.7	8.86585e-005
51498.4	8.72507e-005
51546.1	8.90632e-005
51593.8	8.84879e-005
51641.5	8.90882e-005
51689.1	8.51844e-005
51736.8	9.04474e-005
51784.5	8.5807e-005
51832.2	9.0335e-005
51879.9	9.34793e-005
51927.6	8.85277e-005
51975.3	8.87811e-005
52022.9	8.80559e-005
52070.6	9.08844e-005
52118.3	8.92805e-005
52166	8.49855e-005
52213.7	9.10744e-005
52261.4	8.44672e-005
52309	8.98095e-005
52356.7	8.99591e-005
52404.4	8.73717e-005
52452.1	9.07195e-005
52499.8	9.18353e-005
52547.5	9.03458e-005
52595.1	8.93481e-005
52642.8	8.62196e-005
52690.5	8.54144e-005
52738.2	8.37942e-005
52785.9	8.70116e-005
52833.6	8.67291e-005
52881.2	8.81492e-005
52928.9	9.12236e-005
52976.6	9.08604e-005
53024.3	9.11074e-005
53072	8.47471e-005
53119.7	8.40866e-005
53167.3	8.27929e-005
53215	8.27096e-005
53262.7	8.37241e-005
53310.4	8.78086e-005
53358.1	8.73242e-005
53405.8	8.69911e-005
53453.4	8.71482e-005
53501.1	8.43012e-005
53548.8	8.85832e-005
53596.5	8.62494e-005
53644.2	8.81406e-005
53691.9	8.78923e-005
53739.5	8.61723e-005
53787.2	8.18096e-005
53834.9	8.50994e-005
53882.6	8.52384e-005
53930.3	8.96207e-005
53978	8.50364e-005
54025.6	8.38552e-005
54073.3	8.62272e-005
54121	8.82368e-005
54168.7	8.43532e-005
54216.4	8.58587e-005
54264.1	8.83305e-005
54311.8	8.41828e-005
54359.4	8.69049e-005
54407.1	9.01031e-005
54454.8	8.66183e-005
54502.5	8.30295e-005
54550.2	8.48692e-005
54597.9	8.67283e-005
54645.5	8.69471e-005
54693.2	8.83238e-005
54740.9	8.65114e-005
54788.6	8.5373e-005
54836.3	8.35555e-005
54884	8.65012e-005
54931.6	8.17788e-005
54979.3	8.2285e-005
55027	8.47699e-005
55074.7	8.69601e-005
55122.4	8.58822e-005
55170.1	8.87952e-005
55217.7	8.60128e-005
55265.4	8.4083e-005
55313.1	7.97539e-005
55360.8	8.18536e-005
55408.5	8.39237e-005
55456.2	8.55196e-005
55503.8	8.41746e-005
55551.5	8.4203e-005
55599.2	8.26106e-005
55646.9	8.52774e-005
55694.6	8.34914e-005
55742.3	8.34957e-005
55789.9	8.64928e-005
55837.6	8.18428e-005
55885.3	8.62843e-005
55933	8.07799e-005
55980.7	8.45018e-005
