/* Noise measurement performed with PAQS - v2.9.2
/* ADC channel 3
/* Calculated as sqrt(averaged PSD) over 90 averaged noise traces
/* Acquired at 18:37:46 on 17.2.2023
/* Frequency [Hz]	 Power spectral density [Vrms/sqrt(Hz)]
4.02832e+006	2.4573e-006
4.03023e+006	2.37413e-006
4.03214e+006	2.70691e-006
4.03404e+006	2.63136e-006
4.03595e+006	2.56953e-006
4.03786e+006	2.44115e-006
4.03976e+006	2.46994e-006
4.04167e+006	2.72623e-006
4.04358e+006	2.50677e-006
4.04549e+006	2.34176e-006
4.04739e+006	2.49661e-006
4.0493e+006	2.46888e-006
4.05121e+006	2.60132e-006
4.05312e+006	2.56202e-006
4.05502e+006	2.8316e-006
4.05693e+006	2.54248e-006
4.05884e+006	2.3616e-006
4.06075e+006	2.74164e-006
4.06265e+006	2.50761e-006
4.06456e+006	2.5891e-006
4.06647e+006	2.57643e-006
4.06837e+006	2.59678e-006
4.07028e+006	2.77424e-006
4.07219e+006	2.36659e-006
4.0741e+006	2.35472e-006
4.076e+006	2.60607e-006
4.07791e+006	2.53527e-006
4.07982e+006	2.53082e-006
4.08173e+006	2.68826e-006
4.08363e+006	2.31995e-006
4.08554e+006	2.40968e-006
4.08745e+006	2.35162e-006
4.08936e+006	2.57073e-006
4.09126e+006	2.34691e-006
4.09317e+006	2.44719e-006
4.09508e+006	2.43851e-006
4.09699e+006	2.48355e-006
4.09889e+006	2.51313e-006
4.1008e+006	2.23907e-006
4.10271e+006	2.53769e-006
4.10461e+006	2.65155e-006
4.10652e+006	2.41441e-006
4.10843e+006	2.47776e-006
4.11034e+006	2.5955e-006
4.11224e+006	2.41042e-006
4.11415e+006	2.61335e-006
4.11606e+006	2.36885e-006
4.11797e+006	2.37599e-006
4.11987e+006	2.4015e-006
4.12178e+006	2.4756e-006
4.12369e+006	2.38176e-006
4.1256e+006	2.46178e-006
4.1275e+006	2.32631e-006
4.12941e+006	2.44405e-006
4.13132e+006	2.4217e-006
4.13322e+006	2.43117e-006
4.13513e+006	2.4358e-006
4.13704e+006	2.24876e-006
4.13895e+006	2.37831e-006
4.14085e+006	2.34357e-006
4.14276e+006	2.37062e-006
4.14467e+006	2.29578e-006
4.14658e+006	2.28968e-006
4.14848e+006	2.37224e-006
4.15039e+006	2.3277e-006
4.1523e+006	2.41872e-006
4.15421e+006	2.27928e-006
4.15611e+006	2.37165e-006
4.15802e+006	2.24542e-006
4.15993e+006	2.2694e-006
4.16183e+006	2.49884e-006
4.16374e+006	2.41853e-006
4.16565e+006	2.22611e-006
4.16756e+006	2.38019e-006
4.16946e+006	2.39894e-006
4.17137e+006	2.24932e-006
4.17328e+006	2.33042e-006
4.17519e+006	2.27092e-006
4.17709e+006	2.36698e-006
4.179e+006	2.08933e-006
4.18091e+006	2.27567e-006
4.18282e+006	2.22296e-006
4.18472e+006	2.57553e-006
4.18663e+006	2.35541e-006
4.18854e+006	2.40457e-006
4.19045e+006	2.41583e-006
4.19235e+006	2.26741e-006
4.19426e+006	2.24154e-006
4.19617e+006	2.3914e-006
4.19807e+006	2.49625e-006
4.19998e+006	2.29056e-006
4.20189e+006	2.18106e-006
4.2038e+006	2.35025e-006
4.2057e+006	2.41333e-006
4.20761e+006	2.28072e-006
4.20952e+006	2.31453e-006
4.21143e+006	2.25986e-006
4.21333e+006	2.2888e-006
4.21524e+006	2.30275e-006
4.21715e+006	2.10363e-006
4.21906e+006	2.20817e-006
4.22096e+006	2.31787e-006
4.22287e+006	2.17043e-006
4.22478e+006	2.28333e-006
4.22668e+006	2.17521e-006
4.22859e+006	1.99687e-006
4.2305e+006	2.21029e-006
4.23241e+006	2.16838e-006
4.23431e+006	2.07155e-006
4.23622e+006	2.19372e-006
4.23813e+006	2.31688e-006
4.24004e+006	2.32849e-006
4.24194e+006	1.93289e-006
4.24385e+006	2.04484e-006
4.24576e+006	2.18712e-006
4.24767e+006	2.48804e-006
4.24957e+006	2.21625e-006
4.25148e+006	2.11037e-006
4.25339e+006	2.07239e-006
4.2553e+006	2.16559e-006
4.2572e+006	2.07463e-006
4.25911e+006	2.15487e-006
4.26102e+006	1.87853e-006
4.26292e+006	2.39308e-006
4.26483e+006	2.22236e-006
4.26674e+006	2.17222e-006
4.26865e+006	2.21138e-006
4.27055e+006	1.93758e-006
4.27246e+006	2.08312e-006
4.27437e+006	2.08807e-006
4.27628e+006	2.25133e-006
4.27818e+006	2.01513e-006
4.28009e+006	2.19251e-006
4.282e+006	2.08971e-006
4.28391e+006	2.36335e-006
4.28581e+006	2.22516e-006
4.28772e+006	2.20256e-006
4.28963e+006	2.13727e-006
4.29153e+006	2.08343e-006
4.29344e+006	2.00911e-006
4.29535e+006	1.96783e-006
4.29726e+006	2.30703e-006
4.29916e+006	2.06003e-006
4.30107e+006	2.1575e-006
4.30298e+006	1.97562e-006
4.30489e+006	1.98535e-006
4.30679e+006	2.2549e-006
4.3087e+006	2.02749e-006
4.31061e+006	2.04136e-006
4.31252e+006	2.00479e-006
4.31442e+006	2.21026e-006
4.31633e+006	2.1006e-006
4.31824e+006	1.97589e-006
4.32015e+006	1.99649e-006
4.32205e+006	2.12638e-006
4.32396e+006	2.12796e-006
4.32587e+006	2.09665e-006
4.32777e+006	2.15549e-006
4.32968e+006	2.15174e-006
4.33159e+006	2.0589e-006
4.3335e+006	2.0461e-006
4.3354e+006	2.20137e-006
4.33731e+006	2.02234e-006
4.33922e+006	1.9639e-006
4.34113e+006	2.12271e-006
4.34303e+006	1.95494e-006
4.34494e+006	1.90406e-006
4.34685e+006	1.92277e-006
4.34876e+006	2.2779e-006
4.35066e+006	1.9223e-006
4.35257e+006	1.97904e-006
4.35448e+006	2.01767e-006
4.35638e+006	2.06999e-006
4.35829e+006	2.17575e-006
4.3602e+006	2.11193e-006
4.36211e+006	2.22631e-006
4.36401e+006	1.96061e-006
4.36592e+006	1.96897e-006
4.36783e+006	1.96914e-006
4.36974e+006	1.96843e-006
4.37164e+006	1.90829e-006
4.37355e+006	1.91779e-006
4.37546e+006	1.83458e-006
4.37737e+006	1.86446e-006
4.37927e+006	1.89107e-006
4.38118e+006	1.92379e-006
4.38309e+006	2.11711e-006
4.38499e+006	1.99737e-006
4.3869e+006	1.86553e-006
4.38881e+006	2.06453e-006
4.39072e+006	1.90852e-006
4.39262e+006	2.12606e-006
4.39453e+006	1.9407e-006
4.39644e+006	2.11647e-006
4.39835e+006	1.89799e-006
4.40025e+006	2.02183e-006
4.40216e+006	1.80605e-006
4.40407e+006	2.05913e-006
4.40598e+006	1.97215e-006
4.40788e+006	1.993e-006
4.40979e+006	1.97492e-006
4.4117e+006	1.93575e-006
4.41361e+006	1.88425e-006
4.41551e+006	1.9696e-006
4.41742e+006	1.89129e-006
4.41933e+006	1.97663e-006
4.42123e+006	1.97554e-006
4.42314e+006	1.89928e-006
4.42505e+006	1.84205e-006
4.42696e+006	1.90774e-006
4.42886e+006	1.95183e-006
4.43077e+006	1.95651e-006
4.43268e+006	2.06011e-006
4.43459e+006	1.85066e-006
4.43649e+006	1.81317e-006
4.4384e+006	1.67796e-006
4.44031e+006	1.73999e-006
4.44222e+006	1.79928e-006
4.44412e+006	1.93381e-006
4.44603e+006	1.92256e-006
4.44794e+006	1.75039e-006
4.44984e+006	1.87764e-006
4.45175e+006	1.75046e-006
4.45366e+006	1.9394e-006
4.45557e+006	1.83861e-006
4.45747e+006	1.92239e-006
4.45938e+006	1.86095e-006
4.46129e+006	1.73186e-006
4.4632e+006	1.69258e-006
4.4651e+006	1.87528e-006
4.46701e+006	1.91574e-006
4.46892e+006	1.75622e-006
4.47083e+006	1.83409e-006
4.47273e+006	1.73214e-006
4.47464e+006	1.74322e-006
4.47655e+006	1.97694e-006
4.47845e+006	1.68946e-006
4.48036e+006	1.73651e-006
4.48227e+006	1.8793e-006
4.48418e+006	1.75284e-006
4.48608e+006	1.78194e-006
4.48799e+006	1.91341e-006
4.4899e+006	1.75136e-006
4.49181e+006	1.84122e-006
4.49371e+006	1.94087e-006
4.49562e+006	1.8375e-006
4.49753e+006	1.8131e-006
4.49944e+006	1.81702e-006
4.50134e+006	1.92576e-006
4.50325e+006	1.68127e-006
4.50516e+006	1.84785e-006
4.50707e+006	1.77058e-006
4.50897e+006	1.77642e-006
4.51088e+006	1.6795e-006
4.51279e+006	1.8727e-006
4.51469e+006	1.86609e-006
4.5166e+006	1.87813e-006
4.51851e+006	1.90489e-006
4.52042e+006	1.73628e-006
4.52232e+006	1.78271e-006
4.52423e+006	1.80629e-006
4.52614e+006	1.81465e-006
4.52805e+006	1.65951e-006
4.52995e+006	1.83672e-006
4.53186e+006	1.77039e-006
4.53377e+006	1.73513e-006
4.53568e+006	1.7994e-006
4.53758e+006	1.79751e-006
4.53949e+006	2.0165e-006
4.5414e+006	1.74908e-006
4.5433e+006	1.82528e-006
4.54521e+006	1.73544e-006
4.54712e+006	1.58649e-006
4.54903e+006	1.90399e-006
4.55093e+006	1.75319e-006
4.55284e+006	1.62771e-006
4.55475e+006	1.75773e-006
4.55666e+006	1.70572e-006
4.55856e+006	1.74761e-006
4.56047e+006	1.67452e-006
4.56238e+006	1.70189e-006
4.56429e+006	1.88184e-006
4.56619e+006	1.53568e-006
4.5681e+006	1.72064e-006
4.57001e+006	1.79096e-006
4.57192e+006	1.91678e-006
4.57382e+006	1.75066e-006
4.57573e+006	1.7982e-006
4.57764e+006	1.7761e-006
4.57954e+006	1.70092e-006
4.58145e+006	1.66083e-006
4.58336e+006	1.59793e-006
4.58527e+006	1.61994e-006
4.58717e+006	1.61367e-006
4.58908e+006	1.71773e-006
4.59099e+006	1.65242e-006
4.5929e+006	1.68352e-006
4.5948e+006	1.67412e-006
4.59671e+006	1.62929e-006
4.59862e+006	1.71481e-006
4.60053e+006	1.63093e-006
4.60243e+006	1.74672e-006
4.60434e+006	1.65569e-006
4.60625e+006	1.72499e-006
4.60815e+006	1.77762e-006
4.61006e+006	1.63913e-006
4.61197e+006	1.78802e-006
4.61388e+006	1.6461e-006
4.61578e+006	1.76681e-006
4.61769e+006	1.67832e-006
4.6196e+006	1.59081e-006
4.62151e+006	1.78913e-006
4.62341e+006	1.70961e-006
4.62532e+006	1.74597e-006
4.62723e+006	1.68543e-006
4.62914e+006	1.59802e-006
4.63104e+006	1.79037e-006
4.63295e+006	1.6396e-006
4.63486e+006	1.6127e-006
4.63676e+006	1.6059e-006
4.63867e+006	1.57209e-006
4.64058e+006	1.66718e-006
4.64249e+006	1.76083e-006
4.64439e+006	1.42713e-006
4.6463e+006	1.66039e-006
4.64821e+006	1.59932e-006
4.65012e+006	1.78615e-006
4.65202e+006	1.57342e-006
4.65393e+006	1.65958e-006
4.65584e+006	1.69194e-006
4.65775e+006	1.67809e-006
4.65965e+006	1.65366e-006
4.66156e+006	1.60302e-006
4.66347e+006	1.62344e-006
4.66538e+006	1.49988e-006
4.66728e+006	1.67577e-006
4.66919e+006	1.53958e-006
4.6711e+006	1.57133e-006
4.673e+006	1.69349e-006
4.67491e+006	1.45071e-006
4.67682e+006	1.63944e-006
4.67873e+006	1.44955e-006
4.68063e+006	1.65914e-006
4.68254e+006	1.40436e-006
4.68445e+006	1.64627e-006
4.68636e+006	1.55113e-006
4.68826e+006	1.67205e-006
4.69017e+006	1.74523e-006
4.69208e+006	1.62338e-006
4.69399e+006	1.62253e-006
4.69589e+006	1.4398e-006
4.6978e+006	1.52499e-006
4.69971e+006	1.36289e-006
4.70161e+006	1.49315e-006
4.70352e+006	1.55237e-006
4.70543e+006	1.57346e-006
4.70734e+006	1.58735e-006
4.70924e+006	1.51953e-006
4.71115e+006	1.35066e-006
4.71306e+006	1.74237e-006
4.71497e+006	1.42373e-006
4.71687e+006	1.48158e-006
4.71878e+006	1.6474e-006
4.72069e+006	1.39446e-006
4.7226e+006	1.44126e-006
4.7245e+006	1.39939e-006
4.72641e+006	1.39489e-006
4.72832e+006	1.47378e-006
4.73022e+006	1.38539e-006
4.73213e+006	1.57885e-006
4.73404e+006	1.3559e-006
4.73595e+006	1.58347e-006
4.73785e+006	1.46531e-006
4.73976e+006	1.50853e-006
4.74167e+006	1.49353e-006
4.74358e+006	1.5195e-006
4.74548e+006	1.5566e-006
4.74739e+006	1.34588e-006
4.7493e+006	1.44444e-006
4.75121e+006	1.6168e-006
4.75311e+006	1.56098e-006
4.75502e+006	1.6301e-006
4.75693e+006	1.55436e-006
4.75884e+006	1.63619e-006
4.76074e+006	1.54512e-006
4.76265e+006	1.63526e-006
4.76456e+006	1.46656e-006
4.76646e+006	1.51831e-006
4.76837e+006	1.52719e-006
4.77028e+006	1.4786e-006
4.77219e+006	1.58659e-006
4.77409e+006	1.52887e-006
4.776e+006	1.42839e-006
4.77791e+006	1.41539e-006
4.77982e+006	1.43054e-006
4.78172e+006	1.50489e-006
4.78363e+006	1.47229e-006
4.78554e+006	1.4655e-006
4.78745e+006	1.33282e-006
4.78935e+006	1.49458e-006
4.79126e+006	1.45242e-006
4.79317e+006	1.37952e-006
4.79507e+006	1.47433e-006
4.79698e+006	1.39637e-006
4.79889e+006	1.42028e-006
4.8008e+006	1.39513e-006
4.8027e+006	1.52589e-006
4.80461e+006	1.35328e-006
4.80652e+006	1.49716e-006
4.80843e+006	1.58366e-006
4.81033e+006	1.57361e-006
4.81224e+006	1.38047e-006
4.81415e+006	1.55196e-006
4.81606e+006	1.42034e-006
4.81796e+006	1.40678e-006
4.81987e+006	1.30483e-006
4.82178e+006	1.29993e-006
4.82369e+006	1.43229e-006
4.82559e+006	1.41604e-006
4.8275e+006	1.35612e-006
4.82941e+006	1.43922e-006
4.83131e+006	1.49713e-006
4.83322e+006	1.37647e-006
4.83513e+006	1.45702e-006
4.83704e+006	1.39218e-006
4.83894e+006	1.36598e-006
4.84085e+006	1.33691e-006
4.84276e+006	1.41198e-006
4.84467e+006	1.49176e-006
4.84657e+006	1.37862e-006
4.84848e+006	1.43352e-006
4.85039e+006	1.47875e-006
4.8523e+006	1.45333e-006
4.8542e+006	1.4246e-006
4.85611e+006	1.4203e-006
4.85802e+006	1.35137e-006
4.85992e+006	1.2955e-006
4.86183e+006	1.41311e-006
4.86374e+006	1.39745e-006
4.86565e+006	1.34918e-006
4.86755e+006	1.45324e-006
4.86946e+006	1.18224e-006
4.87137e+006	1.37735e-006
4.87328e+006	1.33409e-006
4.87518e+006	1.63848e-006
4.87709e+006	1.40906e-006
4.879e+006	1.49482e-006
4.88091e+006	1.46229e-006
4.88281e+006	1.42507e-006
4.88472e+006	1.34324e-006
4.88663e+006	1.41145e-006
4.88853e+006	1.27304e-006
4.89044e+006	1.40417e-006
4.89235e+006	1.32708e-006
4.89426e+006	1.42826e-006
4.89616e+006	1.42112e-006
4.89807e+006	1.34855e-006
4.89998e+006	1.38194e-006
4.90189e+006	1.43946e-006
4.90379e+006	1.30696e-006
4.9057e+006	1.44733e-006
4.90761e+006	1.33792e-006
4.90952e+006	1.37453e-006
4.91142e+006	1.4274e-006
4.91333e+006	1.35972e-006
4.91524e+006	1.43655e-006
4.91715e+006	1.37756e-006
4.91905e+006	1.36775e-006
4.92096e+006	1.26519e-006
4.92287e+006	1.25019e-006
4.92477e+006	1.44849e-006
4.92668e+006	1.20494e-006
4.92859e+006	1.38604e-006
4.9305e+006	1.3644e-006
4.9324e+006	1.28763e-006
4.93431e+006	1.41259e-006
4.93622e+006	1.27814e-006
4.93813e+006	1.26147e-006
4.94003e+006	1.40997e-006
4.94194e+006	1.33381e-006
4.94385e+006	1.33571e-006
4.94576e+006	1.3196e-006
4.94766e+006	1.41578e-006
4.94957e+006	1.47885e-006
4.95148e+006	1.25345e-006
4.95338e+006	1.31905e-006
4.95529e+006	1.19787e-006
4.9572e+006	1.3433e-006
4.95911e+006	1.33575e-006
4.96101e+006	1.45359e-006
4.96292e+006	1.39359e-006
4.96483e+006	1.28878e-006
4.96674e+006	1.32494e-006
4.96864e+006	1.32893e-006
4.97055e+006	1.20839e-006
4.97246e+006	1.32104e-006
4.97437e+006	1.33763e-006
4.97627e+006	1.21506e-006
4.97818e+006	1.25677e-006
4.98009e+006	1.31574e-006
4.982e+006	1.37712e-006
4.9839e+006	1.39825e-006
4.98581e+006	1.28949e-006
4.98772e+006	1.24762e-006
4.98962e+006	1.28297e-006
4.99153e+006	1.34788e-006
4.99344e+006	1.24831e-006
4.99535e+006	1.30555e-006
4.99725e+006	1.24661e-006
4.99916e+006	1.33952e-006
5.00107e+006	1.44151e-006
5.00298e+006	1.26717e-006
5.00488e+006	1.19749e-006
5.00679e+006	1.24507e-006
5.0087e+006	1.41262e-006
5.01061e+006	1.31032e-006
5.01251e+006	1.16629e-006
5.01442e+006	1.18496e-006
5.01633e+006	1.36677e-006
5.01823e+006	1.18554e-006
5.02014e+006	1.33019e-006
5.02205e+006	1.22857e-006
5.02396e+006	1.3846e-006
5.02586e+006	1.13127e-006
5.02777e+006	1.37577e-006
5.02968e+006	1.26027e-006
5.03159e+006	1.30696e-006
5.03349e+006	1.42765e-006
5.0354e+006	1.21146e-006
5.03731e+006	1.16558e-006
5.03922e+006	1.24578e-006
5.04112e+006	1.19139e-006
5.04303e+006	1.24901e-006
5.04494e+006	1.21579e-006
5.04684e+006	1.19532e-006
5.04875e+006	1.18579e-006
5.05066e+006	1.21885e-006
5.05257e+006	1.19777e-006
5.05447e+006	1.26288e-006
5.05638e+006	1.22682e-006
5.05829e+006	1.16708e-006
5.0602e+006	1.23172e-006
5.0621e+006	1.28943e-006
5.06401e+006	1.24632e-006
5.06592e+006	1.34878e-006
5.06783e+006	1.24248e-006
5.06973e+006	1.23455e-006
5.07164e+006	1.18269e-006
5.07355e+006	1.15821e-006
5.07546e+006	1.271e-006
5.07736e+006	1.27906e-006
5.07927e+006	1.43061e-006
5.08118e+006	1.20913e-006
5.08308e+006	1.2351e-006
5.08499e+006	1.22348e-006
5.0869e+006	1.26326e-006
5.08881e+006	1.22029e-006
5.09071e+006	1.28574e-006
5.09262e+006	1.28297e-006
5.09453e+006	1.21545e-006
5.09644e+006	1.11515e-006
5.09834e+006	1.1692e-006
5.10025e+006	1.17383e-006
5.10216e+006	1.26421e-006
5.10407e+006	1.23887e-006
5.10597e+006	1.15139e-006
5.10788e+006	1.27426e-006
5.10979e+006	1.23395e-006
5.11169e+006	1.13636e-006
5.1136e+006	1.33635e-006
5.11551e+006	1.20215e-006
5.11742e+006	1.17123e-006
5.11932e+006	1.1463e-006
5.12123e+006	1.24522e-006
5.12314e+006	1.19489e-006
5.12505e+006	1.29938e-006
5.12695e+006	1.10724e-006
5.12886e+006	1.28752e-006
5.13077e+006	1.20879e-006
5.13268e+006	1.15027e-006
5.13458e+006	1.14917e-006
5.13649e+006	1.1536e-006
5.1384e+006	1.15891e-006
5.1403e+006	1.32791e-006
5.14221e+006	1.14401e-006
5.14412e+006	1.30767e-006
5.14603e+006	1.16481e-006
5.14793e+006	1.19737e-006
5.14984e+006	1.15603e-006
5.15175e+006	1.13743e-006
5.15366e+006	1.13801e-006
5.15556e+006	1.17306e-006
5.15747e+006	1.19427e-006
5.15938e+006	1.16026e-006
5.16129e+006	1.22786e-006
5.16319e+006	1.04242e-006
5.1651e+006	1.22428e-006
5.16701e+006	1.16921e-006
5.16892e+006	1.24948e-006
5.17082e+006	1.22074e-006
5.17273e+006	1.22293e-006
5.17464e+006	1.25428e-006
5.17654e+006	1.17619e-006
5.17845e+006	1.14304e-006
5.18036e+006	1.31365e-006
5.18227e+006	1.21248e-006
5.18417e+006	1.22895e-006
5.18608e+006	1.16896e-006
5.18799e+006	1.14034e-006
5.1899e+006	1.15332e-006
5.1918e+006	1.16563e-006
5.19371e+006	1.16457e-006
5.19562e+006	1.07653e-006
5.19753e+006	1.12666e-006
5.19943e+006	1.22134e-006
5.20134e+006	1.24563e-006
5.20325e+006	1.10579e-006
5.20515e+006	1.14823e-006
5.20706e+006	1.09564e-006
5.20897e+006	1.06963e-006
5.21088e+006	1.28911e-006
5.21278e+006	1.19966e-006
5.21469e+006	1.143e-006
5.2166e+006	1.02498e-006
5.21851e+006	1.1963e-006
5.22041e+006	1.04045e-006
5.22232e+006	1.10104e-006
5.22423e+006	1.15742e-006
5.22614e+006	1.15501e-006
5.22804e+006	1.13079e-006
5.22995e+006	1.15005e-006
5.23186e+006	1.1119e-006
5.23377e+006	1.01899e-006
5.23567e+006	1.15032e-006
5.23758e+006	1.08147e-006
5.23949e+006	1.14396e-006
5.24139e+006	1.13351e-006
5.2433e+006	9.44555e-007
5.24521e+006	1.03852e-006
5.24712e+006	1.13627e-006
5.24902e+006	1.15866e-006
5.25093e+006	1.07846e-006
5.25284e+006	1.14401e-006
5.25475e+006	1.0804e-006
5.25665e+006	1.07726e-006
5.25856e+006	1.02535e-006
5.26047e+006	1.1538e-006
5.26238e+006	1.11653e-006
5.26428e+006	1.14745e-006
5.26619e+006	1.09322e-006
5.2681e+006	1.04252e-006
5.27e+006	1.05834e-006
5.27191e+006	1.18328e-006
5.27382e+006	1.10631e-006
5.27573e+006	1.19088e-006
5.27763e+006	1.14848e-006
5.27954e+006	1.08321e-006
5.28145e+006	1.0864e-006
5.28336e+006	1.08525e-006
5.28526e+006	1.04323e-006
5.28717e+006	1.10518e-006
5.28908e+006	1.02268e-006
5.29099e+006	1.25575e-006
5.29289e+006	1.1319e-006
5.2948e+006	1.05675e-006
5.29671e+006	1.01098e-006
5.29861e+006	1.09389e-006
5.30052e+006	1.08104e-006
5.30243e+006	1.08249e-006
5.30434e+006	1.02735e-006
5.30624e+006	1.06305e-006
5.30815e+006	1.08251e-006
5.31006e+006	1.02591e-006
5.31197e+006	9.69338e-007
5.31387e+006	9.54073e-007
5.31578e+006	1.09538e-006
5.31769e+006	1.02836e-006
5.3196e+006	9.88774e-007
5.3215e+006	1.00738e-006
5.32341e+006	1.10332e-006
5.32532e+006	1.0253e-006
5.32723e+006	1.1262e-006
5.32913e+006	1.03276e-006
5.33104e+006	1.06995e-006
5.33295e+006	9.64603e-007
5.33485e+006	1.10226e-006
5.33676e+006	1.0496e-006
5.33867e+006	1.05712e-006
5.34058e+006	1.06056e-006
5.34248e+006	1.06213e-006
5.34439e+006	1.09212e-006
5.3463e+006	9.78298e-007
5.34821e+006	1.01517e-006
5.35011e+006	1.04098e-006
5.35202e+006	1.04036e-006
5.35393e+006	1.1841e-006
5.35584e+006	1.02823e-006
5.35774e+006	9.39247e-007
5.35965e+006	1.07007e-006
5.36156e+006	1.04174e-006
5.36346e+006	9.46603e-007
5.36537e+006	9.83402e-007
5.36728e+006	1.10126e-006
5.36919e+006	1.03244e-006
5.37109e+006	1.04151e-006
5.373e+006	1.04293e-006
5.37491e+006	1.11126e-006
5.37682e+006	9.83562e-007
5.37872e+006	9.30641e-007
5.38063e+006	1.06064e-006
5.38254e+006	1.08175e-006
5.38445e+006	1.05342e-006
5.38635e+006	9.96219e-007
5.38826e+006	1.13973e-006
5.39017e+006	1.03848e-006
5.39207e+006	9.2236e-007
5.39398e+006	1.081e-006
5.39589e+006	1.0095e-006
5.3978e+006	9.7926e-007
5.3997e+006	1.02578e-006
5.40161e+006	1.08218e-006
5.40352e+006	1.07054e-006
5.40543e+006	1.03565e-006
5.40733e+006	1.07626e-006
5.40924e+006	9.96363e-007
5.41115e+006	9.23483e-007
5.41306e+006	1.01654e-006
5.41496e+006	9.96901e-007
5.41687e+006	1.07053e-006
5.41878e+006	9.84149e-007
5.42069e+006	1.04361e-006
5.42259e+006	9.17831e-007
5.4245e+006	1.01382e-006
5.42641e+006	9.84173e-007
5.42831e+006	9.088e-007
5.43022e+006	9.58346e-007
5.43213e+006	9.29546e-007
5.43404e+006	1.01616e-006
5.43594e+006	9.57318e-007
5.43785e+006	9.89009e-007
5.43976e+006	9.15589e-007
5.44167e+006	9.55411e-007
5.44357e+006	9.30607e-007
5.44548e+006	9.84439e-007
5.44739e+006	1.02842e-006
5.4493e+006	1.00481e-006
5.4512e+006	1.0323e-006
5.45311e+006	9.95013e-007
5.45502e+006	1.01583e-006
5.45692e+006	9.31314e-007
5.45883e+006	1.04687e-006
5.46074e+006	1.00706e-006
5.46265e+006	9.66333e-007
5.46455e+006	9.89629e-007
5.46646e+006	1.03879e-006
5.46837e+006	9.28812e-007
5.47028e+006	1.01069e-006
5.47218e+006	9.32312e-007
5.47409e+006	9.92381e-007
5.476e+006	9.82304e-007
5.47791e+006	8.89537e-007
5.47981e+006	1.01632e-006
5.48172e+006	9.67891e-007
5.48363e+006	8.71578e-007
5.48554e+006	1.0055e-006
5.48744e+006	9.53169e-007
5.48935e+006	8.90671e-007
5.49126e+006	1.01535e-006
5.49316e+006	9.88224e-007
5.49507e+006	1.01584e-006
5.49698e+006	9.17744e-007
5.49889e+006	9.27287e-007
5.50079e+006	9.36843e-007
5.5027e+006	9.75683e-007
5.50461e+006	9.66426e-007
5.50652e+006	8.87522e-007
5.50842e+006	9.19763e-007
5.51033e+006	1.03239e-006
5.51224e+006	1.04765e-006
5.51415e+006	9.76487e-007
5.51605e+006	9.16353e-007
5.51796e+006	9.28797e-007
5.51987e+006	1.03428e-006
5.52177e+006	9.51956e-007
5.52368e+006	9.88686e-007
5.52559e+006	8.60561e-007
5.5275e+006	9.67399e-007
5.5294e+006	9.50694e-007
5.53131e+006	9.05637e-007
5.53322e+006	1.01904e-006
5.53513e+006	1.01153e-006
5.53703e+006	9.00463e-007
5.53894e+006	9.51802e-007
5.54085e+006	9.89194e-007
5.54276e+006	9.35124e-007
5.54466e+006	8.71182e-007
5.54657e+006	1.03935e-006
5.54848e+006	9.36313e-007
5.55038e+006	9.37665e-007
5.55229e+006	9.55295e-007
5.5542e+006	9.51087e-007
5.55611e+006	8.69817e-007
5.55801e+006	9.77643e-007
5.55992e+006	9.12743e-007
5.56183e+006	9.64746e-007
5.56374e+006	9.58417e-007
5.56564e+006	1.00036e-006
5.56755e+006	9.90521e-007
5.56946e+006	9.79438e-007
5.57137e+006	9.21006e-007
5.57327e+006	8.82161e-007
5.57518e+006	9.65745e-007
5.57709e+006	8.97106e-007
5.579e+006	9.78008e-007
5.5809e+006	9.32605e-007
5.58281e+006	9.18458e-007
5.58472e+006	9.1406e-007
5.58662e+006	9.43672e-007
5.58853e+006	9.73602e-007
5.59044e+006	9.03369e-007
5.59235e+006	8.65763e-007
5.59425e+006	9.27244e-007
5.59616e+006	9.76974e-007
5.59807e+006	8.71661e-007
5.59998e+006	9.63387e-007
5.60188e+006	9.88094e-007
5.60379e+006	9.37774e-007
5.6057e+006	9.53549e-007
5.60761e+006	8.57611e-007
5.60951e+006	9.03412e-007
5.61142e+006	8.83065e-007
5.61333e+006	9.735e-007
5.61523e+006	9.61679e-007
5.61714e+006	8.80485e-007
5.61905e+006	9.60016e-007
5.62096e+006	8.882e-007
5.62286e+006	9.48015e-007
5.62477e+006	8.7822e-007
5.62668e+006	9.06054e-007
5.62859e+006	8.82636e-007
5.63049e+006	9.11384e-007
5.6324e+006	8.45948e-007
5.63431e+006	9.25669e-007
5.63622e+006	9.66662e-007
5.63812e+006	8.81008e-007
5.64003e+006	9.5574e-007
5.64194e+006	8.93375e-007
5.64385e+006	8.72366e-007
5.64575e+006	8.89346e-007
5.64766e+006	8.90671e-007
5.64957e+006	9.70779e-007
5.65147e+006	9.87616e-007
5.65338e+006	8.04673e-007
5.65529e+006	9.35972e-007
5.6572e+006	9.90759e-007
5.6591e+006	8.7753e-007
5.66101e+006	8.44527e-007
5.66292e+006	9.35201e-007
5.66483e+006	8.96493e-007
5.66673e+006	9.30972e-007
5.66864e+006	9.76953e-007
5.67055e+006	9.1484e-007
5.67246e+006	8.22859e-007
5.67436e+006	8.80942e-007
5.67627e+006	8.27365e-007
5.67818e+006	8.61428e-007
5.68008e+006	9.31446e-007
5.68199e+006	8.59536e-007
