x-axis,1,2
second,Volt,Volt
-7.320000E-03,,
-7.312800E-03,-483.876997E-03,+9.739518E-03
-7.305600E-03,-484.366751E-03,+9.772392E-03
-7.298400E-03,-484.834912E-03,+9.815307E-03
-7.291200E-03,-485.360979E-03,+9.794578E-03
-7.284000E-03,-485.887047E-03,+9.782109E-03
-7.276800E-03,-486.318894E-03,+9.778708E-03
-7.269600E-03,-486.782148E-03,+9.775145E-03
-7.262400E-03,-487.235587E-03,+9.742919E-03
-7.255200E-03,-487.708655E-03,+9.739194E-03
-7.248000E-03,-488.244538E-03,+9.763323E-03
-7.240800E-03,-488.836364E-03,+9.773040E-03
-7.233600E-03,-489.433098E-03,+9.782271E-03
-7.226400E-03,-490.146626E-03,+9.779356E-03
-7.219200E-03,-490.919043E-03,+9.760570E-03
-7.212000E-03,-491.537369E-03,+9.810125E-03
-7.204800E-03,-492.008475E-03,+9.775955E-03
-7.197600E-03,-492.454062E-03,+9.738222E-03
-7.190400E-03,-492.742614E-03,+9.739356E-03
-7.183200E-03,-493.094962E-03,+9.728344E-03
-7.176000E-03,-493.454180E-03,+9.733040E-03
-7.168800E-03,-493.744695E-03,+9.779518E-03
-7.161600E-03,-494.071524E-03,+9.813525E-03
-7.154400E-03,-494.495519E-03,+9.786319E-03
-7.147200E-03,-495.044161E-03,+9.787777E-03
-7.140000E-03,-495.617339E-03,+9.769801E-03
-7.132800E-03,-496.144389E-03,+9.780327E-03
-7.125600E-03,-496.631198E-03,+9.730125E-03
-7.118400E-03,-497.127821E-03,+9.704700E-03
-7.111200E-03,-497.750073E-03,+9.713283E-03
-7.104000E-03,-498.384103E-03,+9.781947E-03
-7.096800E-03,-498.962188E-03,+9.783404E-03
-7.089600E-03,-499.556959E-03,+9.768667E-03
-7.082400E-03,-500.268525E-03,+9.771744E-03
-7.075200E-03,-500.797537E-03,+9.742919E-03
-7.068000E-03,-501.172459E-03,+9.761542E-03
-7.060800E-03,-501.535602E-03,+9.755226E-03
-7.053600E-03,-501.879117E-03,+9.750854E-03
-7.046400E-03,-502.258946E-03,+9.752473E-03
-7.039200E-03,-502.541609E-03,+9.720894E-03
-7.032000E-03,-502.824272E-03,+9.735631E-03
-7.024800E-03,-503.018603E-03,+9.761218E-03
-7.017600E-03,-503.217842E-03,+9.771582E-03
-7.010400E-03,-503.307155E-03,+9.799275E-03
-7.003200E-03,-503.338563E-03,+9.806724E-03
-6.996000E-03,-503.372914E-03,+9.786319E-03
-6.988800E-03,-503.265934E-03,+9.806724E-03
-6.981600E-03,-503.174657E-03,+9.846724E-03
-6.974400E-03,-502.962660E-03,+9.873930E-03
-6.967200E-03,-502.722199E-03,+9.822594E-03
-6.960000E-03,-502.429721E-03,+9.834254E-03
-6.952800E-03,-502.018486E-03,+9.871501E-03
-6.945600E-03,-501.603324E-03,+9.901460E-03
-6.938400E-03,-501.097867E-03,+9.960083E-03
-6.931200E-03,-500.670927E-03,+9.940650E-03
-6.924000E-03,-500.252821E-03,+9.939841E-03
-6.916800E-03,-499.770920E-03,+9.975792E-03
-6.909600E-03,-499.276259E-03,+9.971905E-03
-6.902400E-03,-498.646155E-03,+9.950529E-03
-6.895200E-03,-498.010163E-03,+9.952472E-03
-6.888000E-03,-497.301542E-03,+9.974334E-03
-6.880800E-03,-496.521273E-03,+9.935144E-03
-6.873600E-03,-495.860744E-03,+9.966561E-03
-6.866400E-03,-495.441656E-03,+9.967695E-03
-6.859200E-03,-495.006865E-03,+9.969314E-03
-6.852000E-03,-494.681999E-03,+9.954577E-03
-6.844800E-03,-494.358113E-03,+9.968504E-03
-6.837600E-03,-493.972396E-03,+9.950205E-03
-6.830400E-03,-493.656363E-03,+9.979517E-03
-6.823200E-03,-493.274571E-03,+9.945023E-03
-6.816000E-03,-492.809354E-03,+9.951015E-03
-6.808800E-03,-492.306842E-03,+9.934497E-03
-6.801600E-03,-491.689497E-03,+9.953606E-03
-6.794400E-03,-491.173244E-03,+9.975630E-03
-6.787200E-03,-490.652083E-03,+9.977249E-03
-6.780000E-03,-490.171163E-03,+9.965751E-03
-6.772800E-03,-489.553819E-03,+9.951824E-03
-6.765600E-03,-488.974751E-03,+9.924780E-03
-6.758400E-03,-488.376055E-03,+9.953444E-03
-6.751200E-03,-487.708655E-03,+9.962675E-03
-6.744000E-03,-487.114866E-03,+9.927695E-03
-6.736800E-03,-486.587817E-03,+9.959112E-03
-6.729600E-03,-486.192284E-03,+9.945023E-03
-6.722400E-03,-485.781049E-03,+9.974172E-03
-6.715200E-03,-485.375702E-03,+9.985023E-03
-6.708000E-03,-484.923244E-03,+9.981298E-03
-6.700800E-03,-484.455083E-03,+9.942594E-03
-6.693600E-03,-483.882886E-03,+9.930448E-03
-6.686400E-03,-483.168376E-03,+9.948100E-03
-6.679200E-03,-482.416570E-03,+9.962998E-03
-6.672000E-03,-481.587228E-03,+9.939031E-03
-6.664800E-03,-480.963013E-03,+9.959598E-03
-6.657600E-03,-480.403575E-03,+9.991500E-03
-6.650400E-03,-479.926581E-03,+9.998788E-03
-6.643200E-03,-479.497679E-03,+9.967371E-03
-6.636000E-03,-479.015777E-03,+9.969962E-03
-6.628800E-03,-478.622208E-03,+9.981460E-03
-6.621600E-03,-478.262008E-03,+9.974172E-03
-6.614400E-03,-477.811513E-03,+9.948586E-03
-6.607200E-03,-477.395370E-03,+9.964942E-03
-6.600000E-03,-476.958616E-03,+9.989557E-03
-6.592800E-03,-476.506159E-03,+9.983241E-03
-6.585600E-03,-476.042905E-03,+9.984861E-03
